Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, RadiusRotary_9N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Position (rev),Rotary.Velocity (rpm),XYZ.X Position (mm),XYZ.Z Position (mm),XYZ.Y Position (mm),
4,27.488,4,8.988814,1.606279,0.1786975,217.8087,477.6588,0,-115.3848,-9.33,
4,27.588,4,8.993263,1.51361,0.1683048,218.7575,477.5275,0,-115.3847,-9.33,
4,27.688,4,8.992286,1.583316,0.1760749,219.5225,477.5975,0,-115.3845,-9.33,
4,27.788,4,8.991022,1.5654,0.174107,220.2888,477.76,0,-115.3842,-9.33,
4,27.888,4,8.989266,1.555528,0.1730428,221.0638,477.4,0,-115.384,-9.33,
4,27.988,4,8.983926,1.581374,0.1760226,221.8387,477.6387,0,-115.3839,-9.33,
4,28.088,4,8.983496,1.551611,0.172718,222.6025,477.27,0,-115.384,-9.33,
4,28.188,4,8.986502,1.577415,0.1755316,223.3763,477.3288,0,-115.3842,-9.33,
4,28.288,4,8.988285,1.559217,0.1734721,224.3212,477.72,0,-115.384,-9.33,
4,28.388,4,8.992997,1.520507,0.1690768,225.1012,477.48,0,-115.3839,-9.33,
4,28.488,4,8.983935,1.584128,0.1763289,225.8675,477.4512,0,-115.3837,-9.33,
4,28.588,4,8.986691,1.532776,0.1705607,226.6413,477.7125,0,-115.3837,-9.33,
4,28.688,4,8.991675,1.573327,0.1749759,227.4225,477.5512,0,-115.3836,-9.33,
4,28.788,4,8.987659,1.548257,0.1722647,228.2813,476.9487,0,-115.3832,-9.33,
4,28.888,4,8.986096,1.568758,0.1745761,229.0488,477.7562,0,-115.3832,-9.33,
4,28.988,4,8.978805,1.579487,0.1759128,229.815,477.595,0,-115.383,-9.33,
4,29.088,4,8.979594,1.550069,0.1726212,230.5913,477.595,0,-115.383,-9.33,
4,29.188,4,8.979102,1.58494,0.1765143,231.355,477.2787,0,-115.3829,-9.33,
4,29.288,4,8.979319,1.550565,0.1726819,232.3,477.4088,0,-115.3829,-9.33,
4,29.388,4,8.977108,1.575421,0.1754932,233.0725,477.5975,0,-115.383,-9.33,
4,29.488,4,8.973847,1.564208,0.1743074,233.8375,477.53,0,-115.3829,-9.33,
4,29.588,4,8.976117,1.551299,0.1728252,234.595,477.2725,0,-115.3829,-9.33,
4,29.688,4,8.978046,1.576899,0.1756394,235.3562,477.6325,0,-115.3829,-9.33,
4,29.788,4,8.974563,1.54484,0.1721354,236.1312,477.8262,0,-115.383,-9.33,
4,29.888,4,8.979607,1.577422,0.1756671,236.9012,477.1125,0,-115.3831,-9.33,
4,29.988,4,8.977644,1.557473,0.1734835,237.8662,477.1712,0,-115.3835,-9.33,
4,30.088,4,8.979867,1.559415,0.1736568,238.6337,477.45,0,-115.3836,-9.33,
4,30.188,4,8.981145,1.578506,0.1757578,239.4,477.6638,0,-115.3836,-9.33,
4,30.288,4,8.982152,1.539284,0.1713714,240.1563,477.1125,0,-115.3838,-9.33,
4,30.388,4,8.979798,1.58128,0.176093,240.91,477.5575,0,-115.3838,-9.33,
4,30.488,4,8.976929,1.559119,0.1736807,241.6875,477.605,0,-115.3838,-9.33,
4,30.588,4,8.983718,1.557268,0.1733434,242.4637,477.61,0,-115.3839,-9.33,
4,30.688,4,8.984133,1.57383,0.1751789,243.4275,477.125,0,-115.3842,-9.33,
4,30.788,4,8.983208,1.537774,0.1711832,244.1925,477.6688,0,-115.3841,-9.33,
4,30.888,4,8.982016,1.574898,0.1753391,244.9763,477.675,0,-115.384,-9.33,
4,30.988,4,8.981492,1.555612,0.1732019,245.7513,477.1812,0,-115.3842,-9.33,
4,31.088,4,8.984489,1.565582,0.1742538,246.515,477.5,0,-115.3842,-9.33,
4,31.188,4,8.982443,1.575675,0.1754172,247.265,477.4387,0,-115.3844,-9.33,
4,31.288,4,8.984982,1.550981,0.1726193,248.0325,477.6175,0,-115.3844,-9.33,
4,31.388,4,8.990737,1.552459,0.1726731,249.005,477.125,0,-115.3844,-9.33,
4,31.488,4,8.982123,1.563003,0.1740127,249.77,477.3075,0,-115.3845,-9.33,
4,31.588,4,8.993772,1.566088,0.1741303,250.5475,477.7475,0,-115.3846,-9.33,
4,31.688,4,8.995831,1.570212,0.1745489,251.3288,477.59,0,-115.3848,-9.33,
4,31.788,4,8.998901,1.492686,0.1658743,252.1075,477.4275,0,-115.3848,-9.33,
4,31.888,4,8.994574,1.571291,0.1746932,252.875,477.6325,0,-115.3845,-9.33,
4,31.988,4,8.988233,1.576941,0.1754451,253.6475,477.505,0,-115.3843,-9.33,
4,32.088,4,8.992688,1.573323,0.1749559,254.4238,477.2925,0,-115.3843,-9.33,
4,32.188,4,8.990771,1.564799,0.174045,255.1813,477.1338,0,-115.3843,-9.33,
4,32.288,4,8.993879,1.559902,0.1734404,256.1225,477.5013,0,-115.3843,-9.33,
4,32.388,4,8.990818,1.535218,0.170754,256.8962,477.2075,0,-115.3844,-9.33,
4,32.488,4,8.990582,1.540265,0.1713198,257.6637,477.3362,0,-115.3842,-9.33,
4,32.588,4,8.996177,1.536101,0.1707505,258.4275,477.4062,0,-115.384,-9.33,
4,32.688,4,8.983307,1.561652,0.1738393,259.1725,477.5462,0,-115.384,-9.33,
4,32.788,4,8.98361,1.567702,0.1745069,259.9525,477.6825,0,-115.3843,-9.33,
4,32.888,4,8.983988,1.577928,0.1756379,260.92,477.0763,0,-115.3844,-9.33,
4,32.988,4,8.979189,1.548253,0.1724268,261.6837,477.745,0,-115.3844,-9.33,
4,33.088,4,8.982709,1.575162,0.1753549,262.4525,477.57,0,-115.3844,-9.33,
4,33.188,4,8.984319,1.534234,0.170768,263.225,477.1487,0,-115.3844,-9.33,
4,33.288,4,8.982873,1.565975,0.1743289,263.9987,477.66,0,-115.3844,-9.33,
4,33.388,4,8.979662,1.570664,0.1749135,264.7712,477.4788,0,-115.3843,-9.33,
4,33.488,4,8.980591,1.546983,0.1722585,265.5437,477.5313,0,-115.3845,-9.33,
4,33.588,4,8.989458,1.570778,0.1747355,266.4887,477.3188,0,-115.3846,-9.33,
4,33.688,4,8.983929,1.534958,0.170856,267.2525,477.0512,0,-115.3847,-9.33,
4,33.788,4,8.984053,1.57092,0.1748565,268.0412,477.6525,0,-115.3847,-9.33,
4,33.888,4,8.977257,1.563159,0.1741243,268.7475,477.5162,0,-115.3846,-9.33,
4,33.988,4,8.981229,1.539021,0.1713597,269.72,476.9962,0,-115.3844,-9.33,
4,34.088,4,8.979783,1.571615,0.1750171,270.2987,477.7275,0,-115.3844,-9.33,
4,34.188,4,8.981737,1.536488,0.171068,271.26,477.3912,0,-115.3844,-9.33,
4,34.288,4,8.983533,1.578945,0.1757599,272.025,477.055,0,-115.3844,-9.33,
4,34.388,4,8.980374,1.564201,0.17418,272.7913,477.5837,0,-115.3847,-9.33,
4,34.488,4,8.985084,1.545071,0.1719595,273.54,477.665,0,-115.3847,-9.33,
4,34.588,4,8.987843,1.5717,0.1748695,274.3138,477.48,0,-115.3847,-9.33,
4,34.688,4,8.985235,1.543824,0.1718178,275.0812,477.2987,0,-115.3849,-9.33,
4,34.788,4,8.985891,1.574775,0.1752497,276.0537,477.44,0,-115.3848,-9.33,
4,34.888,4,8.978291,1.557122,0.1734319,276.8188,477.4712,0,-115.3848,-9.33,
4,34.988,4,8.982213,1.549533,0.1725112,277.5925,477.4312,0,-115.3849,-9.33,
4,35.088,4,8.982764,1.568612,0.1746246,278.385,477.0862,0,-115.3848,-9.33,
4,35.188,4,8.981839,1.538125,0.1712483,279.1487,477.67,0,-115.3847,-9.33,
4,35.288,4,8.981606,1.578896,0.1757922,279.9138,477.6638,0,-115.3847,-9.33,
4,35.388,4,8.983114,1.550121,0.1725594,280.6837,477.0875,0,-115.3844,-9.33,
4,35.488,4,8.983991,1.558879,0.1735174,281.64,477.5675,0,-115.3844,-9.33,
4,35.588,4,8.984613,1.563455,0.1740147,282.3962,477.7112,0,-115.3846,-9.33,
4,35.688,4,8.983672,1.545792,0.1720668,283.17,477.3513,0,-115.3846,-9.33,
4,35.788,4,8.983849,1.587002,0.1766505,283.9388,477.4275,0,-115.3844,-9.33,
4,35.888,4,8.978931,1.54875,0.1724871,284.7125,477.5862,0,-115.3844,-9.33,
4,35.988,4,8.982495,1.561668,0.1738569,285.4762,477.7813,0,-115.3844,-9.33,
4,36.088,4,8.978613,1.565309,0.1743375,286.41,477.6337,0,-115.3844,-9.33,
4,36.188,4,8.98147,1.548221,0.1723794,287.1938,476.9287,0,-115.3847,-9.33,
4,36.288,4,8.984678,1.580978,0.1759637,287.9575,477.5725,0,-115.3847,-9.33,
4,36.388,4,8.97974,1.544142,0.1719584,288.7312,477.5775,0,-115.3848,-9.33,
4,36.488,4,8.98479,1.567793,0.1744941,289.5075,477.1425,0,-115.3848,-9.33,
4,36.588,4,8.989979,1.560379,0.1735687,290.2825,477.4125,0,-115.3849,-9.33,
4,36.688,4,8.9857,1.54548,0.1719933,291.0625,477.62,0,-115.3849,-9.33,
4,36.788,4,8.983681,1.576318,0.1754646,291.8262,477.6975,0,-115.385,-9.33,
4,36.888,4,8.983601,1.535247,0.1708944,292.6112,477.0063,0,-115.3854,-9.33,
4,36.988,4,8.988242,1.562185,0.1738032,293.5837,477.4488,0,-115.3854,-9.33,
4,37.088,4,8.985523,1.549552,0.1724499,294.3488,477.6425,0,-115.3854,-9.33,
4,37.188,4,8.991703,1.551046,0.1724975,295.115,477.4163,0,-115.3855,-9.33,
4,37.288,4,8.986594,1.584059,0.1762692,295.9063,477.3838,0,-115.3856,-9.33,
4,37.388,4,8.989582,1.546555,0.1720386,296.6812,477.44,0,-115.3856,-9.33,
4,37.488,4,8.992821,1.574801,0.1751176,297.4525,477.6625,0,-115.3857,-9.33,
4,37.588,4,8.99287,1.553456,0.172743,298.2188,477.2525,0,-115.3856,-9.33,
4,37.688,4,8.993153,1.562876,0.1737852,298.9713,477.5087,0,-115.3854,-9.33,
4,37.788,4,8.985826,1.571313,0.1748658,299.7675,477.5075,0,-115.3853,-9.33,
4,37.888,4,8.985991,1.547873,0.1722541,300.7162,477.4263,0,-115.3854,-9.33,
4,37.988,4,8.988632,1.583735,0.1761931,301.4912,477.4825,0,-115.3853,-9.33,
4,38.088,4,8.984833,1.54598,0.1720655,302.2575,477.21,0,-115.3851,-9.33,
4,38.188,4,8.990093,1.569183,0.1745458,303.0212,477.7475,0,-115.3851,-9.33,
4,38.288,4,8.988375,1.568459,0.1744986,303.7875,477.255,0,-115.3851,-9.33,
4,38.388,4,8.985056,1.544827,0.171933,304.5537,476.8825,0,-115.3851,-9.33,
4,38.488,4,8.993032,1.585998,0.1763586,305.53,477.8387,0,-115.3853,-9.33,
4,38.588,4,8.993567,1.541047,0.1713499,306.1012,477.51,0,-115.3854,-9.33,
4,38.688,4,8.994428,1.579838,0.1756463,307.0437,477.6175,0,-115.3857,-9.33,
4,38.788,4,8.996084,1.605083,0.1784202,307.81,477.5638,0,-115.3857,-9.33,
4,38.888,4,8.990431,1.559018,0.1734087,308.59,477.525,0,-115.3857,-9.33,
4,38.988,4,8.997068,1.592948,0.1770519,309.3562,477.585,0,-115.3854,-9.33,
4,39.088,4,8.993087,1.593276,0.1771667,310.1337,477.045,0,-115.3852,-9.33,
4,39.188,4,8.992319,1.609932,0.1790341,310.9063,477.6187,0,-115.3851,-9.33,
4,39.288,4,8.997252,1.567286,0.1741961,311.8612,477.4362,0,-115.3851,-9.33,
4,39.388,4,9.004338,1.542343,0.1712889,312.6275,477.4925,0,-115.3851,-9.33,
4,39.488,4,9.00288,1.557953,0.1730506,313.4025,477.1338,0,-115.3852,-9.33,
4,39.588,4,8.999651,1.55366,0.1726356,314.1537,477.5563,0,-115.3853,-9.33,
4,39.688,4,8.998955,1.585462,0.176183,314.9175,477.7475,0,-115.3855,-9.33,
4,39.788,4,8.992598,1.592048,0.1770399,315.6837,477.0225,0,-115.3854,-9.33,
4,39.888,4,8.992964,1.597475,0.1776361,316.6512,477.3488,0,-115.3852,-9.33,
4,39.988,4,8.996102,1.622626,0.1803699,317.4088,477.695,0,-115.3852,-9.33,
4,40.088,4,8.988747,1.578467,0.1756048,318.175,477.5087,0,-115.3852,-9.33,
4,40.188,4,8.986631,1.622272,0.1805206,318.94,477.46,0,-115.3852,-9.33,
4,40.288,4,8.989495,1.582397,0.1760273,319.71,477.4837,0,-115.3855,-9.33,
4,40.388,4,8.994075,1.569368,0.1744891,320.49,477.5425,0,-115.3855,-9.33,
4,40.488,4,8.996571,1.59186,0.1769407,321.2537,477.5912,0,-115.3852,-9.33,
4,40.588,4,8.997582,1.561204,0.1735137,322.2113,476.8737,0,-115.385,-9.33,
4,40.688,4,8.988523,1.592334,0.1771519,322.9875,477.9413,0,-115.3852,-9.33,
4,40.788,4,8.987347,1.584511,0.1763046,323.7525,477.3438,0,-115.3852,-9.33,
4,40.888,4,8.99013,1.591675,0.1770469,324.5013,476.9738,0,-115.3852,-9.33,
4,40.988,4,8.983251,1.563633,0.1740609,325.2687,477.5137,0,-115.3852,-9.33,
4,41.088,4,8.981018,1.543963,0.1719141,326.0437,477.3488,0,-115.3852,-9.33,
4,41.188,4,8.983368,1.601378,0.1782603,326.8075,477.7475,0,-115.3854,-9.33,
4,41.288,4,8.98939,1.572057,0.1748792,327.7637,477.155,0,-115.3855,-9.33,
4,41.388,4,8.995174,1.55821,0.1732273,328.5487,477.1587,0,-115.3855,-9.33,
4,41.488,4,8.986959,1.564672,0.1741048,329.33,477.61,0,-115.3857,-9.33,
4,41.588,4,8.98608,1.556297,0.1731898,330.095,477.2863,0,-115.3857,-9.33,
4,41.688,4,8.982712,1.585219,0.1764744,330.8638,477.4637,0,-115.3855,-9.33,
4,41.788,4,8.980938,1.544645,0.1719915,331.6362,477.635,0,-115.3851,-9.33,
4,41.888,4,8.979925,1.570768,0.1749199,332.4012,477.3262,0,-115.3851,-9.33,
4,41.988,4,8.980436,1.54989,0.1725851,333.19,477.0525,0,-115.3854,-9.33,
4,42.088,4,8.981142,1.559999,0.1736972,333.9637,477.2975,0,-115.3854,-9.33,
4,42.188,4,8.979284,1.578396,0.1757819,334.93,477.7112,0,-115.3853,-9.33,
4,42.288,4,8.979065,1.536991,0.171175,335.6963,477.5963,0,-115.3853,-9.33,
4,42.388,4,8.98296,1.570946,0.1748807,336.4425,477.4413,0,-115.3856,-9.33,
4,42.488,4,8.985369,1.550867,0.1725992,337.2137,477.7425,0,-115.3857,-9.33,
4,42.588,4,8.988164,1.55997,0.1735583,337.9787,477.5525,0,-115.3859,-9.33,
4,42.688,4,8.983015,1.577198,0.1755755,338.7437,477.7487,0,-115.3859,-9.33,
4,42.788,4,8.982697,1.542099,0.1716744,339.5412,476.9887,0,-115.386,-9.33,
4,42.888,4,8.984034,1.572323,0.1750131,340.5075,477.4762,0,-115.3862,-9.33,
4,42.988,4,8.983047,1.543077,0.1717766,341.2738,477.6987,0,-115.3865,-9.33,
4,43.088,4,8.985585,1.558177,0.1734086,342.045,477.21,0,-115.3865,-9.33,
4,43.188,4,8.990292,1.560525,0.1735789,342.7887,477.8238,0,-115.3865,-9.33,
4,43.288,4,8.991973,1.558652,0.1733381,343.565,477.4675,0,-115.3865,-9.33,
4,43.388,4,8.997025,1.583595,0.1760132,344.3225,477.6712,0,-115.3863,-9.33,
4,43.488,4,8.986233,1.547929,0.1722556,345.275,477.4725,0,-115.3862,-9.33,
4,43.588,4,8.995957,1.595299,0.1773351,346.0463,477.1525,0,-115.386,-9.33,
4,43.688,4,8.987917,1.556297,0.1731544,346.8112,477.805,0,-115.386,-9.33,
4,43.788,4,8.989368,1.578536,0.1756003,347.5687,477.2937,0,-115.386,-9.33,
4,43.888,4,8.98992,1.613491,0.1794778,348.3225,477.3788,0,-115.386,-9.33,
4,43.988,4,8.989388,1.571687,0.174838,349.2862,477.9275,0,-115.3859,-9.33,
4,44.088,4,8.986298,1.615933,0.1798219,350.0512,477.4612,0,-115.3857,-9.33,
4,44.188,4,8.983285,1.603093,0.1784528,350.8237,477.4712,0,-115.3857,-9.33,
4,44.288,4,8.995883,1.562061,0.1736418,351.59,477.7538,0,-115.3857,-9.33,
4,44.388,4,8.9887,1.581604,0.1759548,352.335,477.5925,0,-115.3857,-9.33,
4,44.488,4,8.98474,1.549763,0.1724884,353.1087,477.7687,0,-115.3856,-9.33,
4,44.588,4,8.982839,1.580997,0.176002,353.8737,477.1512,0,-115.3856,-9.33,
4,44.688,4,8.979272,1.558489,0.1735652,354.8288,477.4362,0,-115.3855,-9.33,
4,44.788,4,8.979947,1.551894,0.1728177,355.6038,477.7025,0,-115.3855,-9.33,
4,44.888,4,8.979058,1.56501,0.1742956,356.3725,476.9987,0,-115.3854,-9.33,
4,44.988,4,8.982567,1.540317,0.1714785,357.1138,477.485,0,-115.3854,-9.33,
4,45.088,4,8.979467,1.580913,0.1760586,357.885,477.685,0,-115.3856,-9.33,
4,45.188,4,8.976334,1.54094,0.171667,358.6512,477.6675,0,-115.3857,-9.33,
4,45.288,4,8.980972,1.562162,0.1739413,359.41,477.3188,0,-115.3855,-9.33,
4,45.388,4,8.984393,1.571466,0.1749106,360.3575,477.6325,0,-115.3856,-9.33,
4,45.488,4,8.98365,1.552228,0.1727837,361.1263,477.7112,0,-115.3857,-9.33,
4,45.588,4,8.978355,1.578399,0.1758005,361.9,477.2475,0,-115.3857,-9.33,
4,45.688,4,8.981634,1.543817,0.171886,362.665,477.3337,0,-115.3857,-9.33,
4,45.788,4,8.983439,1.567631,0.1745023,363.4312,477.5475,0,-115.3858,-9.33,
4,45.888,4,8.98556,1.572336,0.1749848,364.3737,477.6712,0,-115.3859,-9.33,
4,45.988,4,8.981483,1.544551,0.1719706,365.1313,477.2913,0,-115.3859,-9.33,
4,46.088,4,8.982625,1.577961,0.1756681,365.8963,477.2525,0,-115.3862,-9.33,
4,46.188,4,8.986065,1.55355,0.1728843,366.6687,477.6638,0,-115.3864,-9.33,
4,46.288,4,8.988604,1.568641,0.1745144,367.4387,477.5638,0,-115.3865,-9.33,
4,46.388,4,8.988688,1.553556,0.1728346,368.2037,477.06,0,-115.3866,-9.33,
4,46.488,4,8.990518,1.555381,0.1730024,369.14,477.6413,0,-115.3867,-9.33,
4,46.588,4,8.988155,1.569368,0.174604,369.9075,477.6275,0,-115.3867,-9.33,
4,46.688,4,8.987226,1.534588,0.1707521,370.6762,477.305,0,-115.3865,-9.33,
4,46.788,4,8.987369,1.569836,0.1746714,371.435,477.2987,0,-115.3865,-9.33,
4,46.888,4,8.985724,1.547867,0.1722584,372.185,477.3537,0,-115.3864,-9.33,
4,46.988,4,8.986109,1.553154,0.1728394,373.1512,477.89,0,-115.3863,-9.33,
4,47.088,4,8.980245,1.573272,0.1751925,373.925,477.7588,0,-115.3862,-9.33,
4,47.188,4,8.983511,1.53503,0.1708719,374.6975,477.2,0,-115.3862,-9.33,
4,47.288,4,8.985715,1.576314,0.1754245,375.4625,477.6925,0,-115.3861,-9.33,
4,47.388,4,8.990038,1.545077,0.1718655,376.2275,477.7362,0,-115.3863,-9.33,
4,47.488,4,8.985468,1.552364,0.1727639,377.0038,477.1088,0,-115.3862,-9.33,
4,47.588,4,8.984688,1.566397,0.1743407,377.7687,477.5625,0,-115.3861,-9.33,
4,47.688,4,8.987331,1.53955,0.1713023,378.705,477.5412,0,-115.3861,-9.33,
4,47.788,4,8.985706,1.566364,0.1743173,379.4775,477.4312,0,-115.386,-9.33,
4,47.888,4,8.982086,1.542278,0.171706,380.275,477.4062,0,-115.3862,-9.33,
4,47.988,4,8.986505,1.56436,0.1740789,381.04,477.6588,0,-115.3864,-9.33,
4,48.088,4,8.982257,1.55633,0.1732671,381.8062,477.5575,0,-115.3866,-9.33,
4,48.188,4,8.985012,1.538456,0.1712247,382.5812,477.3212,0,-115.3867,-9.33,
4,48.288,4,8.98844,1.573112,0.1750151,383.3562,477.1475,0,-115.3868,-9.33,
4,48.388,4,8.991415,1.539333,0.1712002,384.12,477.605,0,-115.3869,-9.33,
4,48.488,4,8.989725,1.56451,0.1740331,385.0563,477.6263,0,-115.387,-9.33,
4,48.588,4,8.988988,1.558674,0.1733982,385.8125,477.1363,0,-115.387,-9.33,
4,48.688,4,8.990474,1.541151,0.1714205,386.5712,477.6987,0,-115.3869,-9.33,
4,48.788,4,8.990443,1.574996,0.1751856,387.3362,477.6062,0,-115.387,-9.33,
4,48.888,4,8.986381,1.533513,0.1706486,388.1113,477.6712,0,-115.387,-9.33,
4,48.988,4,8.98822,1.566845,0.174322,389.075,477.2125,0,-115.387,-9.33,
4,49.088,4,8.98666,1.558681,0.1734438,389.8412,477.4112,0,-115.3873,-9.33,
4,49.188,4,8.993998,1.553274,0.1727012,390.6062,477.775,0,-115.3875,-9.33,
4,49.288,4,8.994452,1.563234,0.1737998,391.35,477.1988,0,-115.3877,-9.33,
4,49.388,4,8.997125,1.549231,0.1721918,392.1162,477.4512,0,-115.3879,-9.33,
4,49.488,4,8.997939,1.581075,0.1757152,392.8875,477.7487,0,-115.3879,-9.33,
4,49.588,4,8.996189,1.551387,0.1724494,393.655,477.46,0,-115.3881,-9.33,
4,49.688,4,9.001561,1.5495,0.1721368,394.6062,477.325,0,-115.3881,-9.33,
4,49.788,4,8.997171,1.569683,0.1744641,395.3712,477.1463,0,-115.3881,-9.33,
4,49.888,4,8.996886,1.552618,0.1725728,396.1362,477.7125,0,-115.3881,-9.33,
4,49.988,4,8.996434,1.574018,0.1749603,396.9012,477.42,0,-115.3882,-9.33,
4,50.088,4,8.995567,1.55467,0.1728263,397.6862,477.2337,0,-115.388,-9.33,
4,50.188,4,8.998583,1.572859,0.1747896,398.45,477.5275,0,-115.388,-9.33,
4,50.288,4,9.002592,1.573681,0.1748031,399.2238,477.6462,0,-115.388,-9.33,
4,50.388,4,9.001797,1.553082,0.1725302,400.1913,477.5925,0,-115.3881,-9.33,
4,50.488,4,8.997744,1.580582,0.1756642,400.9563,477.6888,0,-115.3882,-9.33,
4,50.588,4,8.998075,1.546529,0.1718733,401.7225,477.6062,0,-115.388,-9.33,
4,50.688,4,8.9974,1.566627,0.17412,402.4863,477.59,0,-115.3878,-9.33,
4,50.788,4,8.996022,1.556703,0.1730435,403.2288,477.12,0,-115.3878,-9.33,
4,50.888,4,8.996121,1.558915,0.1732874,404.19,477.7162,0,-115.3877,-9.33,
4,50.988,4,8.995607,1.585397,0.1762413,404.9612,477.49,0,-115.3877,-9.33,
4,51.088,4,8.990195,1.546071,0.171973,405.7262,477.4575,0,-115.3877,-9.33,
4,51.188,4,8.995679,1.568647,0.1743778,406.4875,477.54,0,-115.3876,-9.33,
4,51.288,4,8.997381,1.566286,0.1740825,407.2525,477.5063,0,-115.3877,-9.33,
4,51.388,4,9.001416,1.567748,0.1741668,408.01,477.8212,0,-115.388,-9.33,
4,51.488,4,8.996493,1.579763,0.1755977,408.7762,477.45,0,-115.3881,-9.33,
4,51.588,4,8.998667,1.544038,0.1715852,409.5663,477.1675,0,-115.3879,-9.33,
4,51.688,4,8.998342,1.577097,0.1752653,410.53,477.82,0,-115.3878,-9.33,
4,51.788,4,8.99779,1.562097,0.173609,411.295,477.4475,0,-115.3877,-9.33,
4,51.888,4,8.992855,1.555342,0.1729531,412.0713,477.3813,0,-115.388,-9.33,
4,51.988,4,8.995071,1.580565,0.1757146,412.8375,477.8337,0,-115.388,-9.33,
4,52.088,4,8.992421,1.547139,0.1720493,413.61,477.38,0,-115.3878,-9.33,
4,52.188,4,8.994623,1.577695,0.1754042,414.375,477.6088,0,-115.3877,-9.33,
4,52.288,4,8.995255,1.547545,0.1720402,415.3112,477.2075,0,-115.3878,-9.33,
4,52.388,4,8.996849,1.562334,0.1736535,416.0862,477.3037,0,-115.3878,-9.33,
4,52.488,4,8.993583,1.56525,0.1740408,416.8575,477.6012,0,-115.3879,-9.33,
4,52.588,4,8.99601,1.541151,0.171315,417.6263,477.0475,0,-115.3882,-9.33,
4,52.688,4,8.999134,1.571878,0.17467,418.4063,477.3175,0,-115.3883,-9.33,
4,52.788,4,8.996994,1.540651,0.1712406,419.1725,477.4488,0,-115.3883,-9.33,
4,52.888,4,8.996921,1.561,0.1735038,419.9975,477.8412,0,-115.3883,-9.33,
4,52.988,4,8.995208,1.560058,0.1734321,420.7663,477.0287,0,-115.3886,-9.33,
4,53.088,4,8.997087,1.542184,0.1714092,421.5262,477.365,0,-115.3887,-9.33,
4,53.188,4,9.00241,1.574038,0.1748463,422.2987,477.4575,0,-115.3891,-9.33,
4,53.288,4,9.000468,1.540869,0.1711987,423.2563,477.6325,0,-115.3892,-9.33,
4,53.388,4,9.005657,1.572983,0.174666,424.0237,477.6288,0,-115.3893,-9.33,
4,53.488,4,9.002274,1.559915,0.1732801,424.7975,477.4488,0,-115.3895,-9.33,
4,53.588,4,9.009298,1.554336,0.1725257,425.5713,477.4225,0,-115.3893,-9.33,
4,53.688,4,9.005624,1.595757,0.1771956,426.3362,477.4325,0,-115.3893,-9.33,
4,53.788,4,9.003657,1.542538,0.1713235,427.085,477.305,0,-115.3894,-9.33,
4,53.888,4,9.006605,1.578068,0.1752123,428.0537,477.7487,0,-115.3894,-9.33,
4,53.988,4,9.002806,1.563464,0.1736641,428.8187,477.645,0,-115.3895,-9.33,
4,54.088,4,9.004745,1.564922,0.1737886,429.5837,477.3,0,-115.3897,-9.33,
4,54.188,4,9.004531,1.56663,0.1739825,430.35,477.7863,0,-115.3897,-9.33,
4,54.288,4,9.01668,1.551134,0.1720294,431.1338,477.6725,0,-115.3898,-9.33,
4,54.388,4,9.019089,1.618843,0.1794907,431.8975,477.455,0,-115.3899,-9.33,
4,54.488,4,9.027674,1.550893,0.1717933,432.8325,477.0525,0,-115.3895,-9.33,
4,54.588,4,9.020537,1.596345,0.1769678,433.6125,477.3412,0,-115.3894,-9.33,
4,54.688,4,9.00745,1.645754,0.1827103,434.3875,477.71,0,-115.3892,-9.33,
4,54.788,4,9.00593,1.646579,0.1828328,435.1525,477.685,0,-115.3894,-9.33,
4,54.888,4,9.004673,1.666687,0.1850914,435.93,477.6413,0,-115.3894,-9.33,
4,54.988,4,9.006261,1.632914,0.1813088,436.71,477.6875,0,-115.3894,-9.33,
4,55.088,4,9.008948,1.647355,0.1828577,437.4675,477.5412,0,-115.3895,-9.33,
4,55.188,4,9.007465,1.64767,0.1829228,438.2563,477.1363,0,-115.3895,-9.33,
4,55.288,4,9.004633,1.65145,0.1834001,439.0237,477.47,0,-115.3892,-9.33,
4,55.388,4,9.008936,1.68878,0.1874561,439.9738,477.76,0,-115.3892,-9.33,
4,55.488,4,9.003605,1.594636,0.1771109,440.7375,477.5775,0,-115.3892,-9.33,
4,55.588,4,9.0064,1.576844,0.1750804,441.52,477.5287,0,-115.3891,-9.33,
4,55.688,4,9.009537,1.612932,0.179025,442.295,477.4712,0,-115.3887,-9.33,
4,55.788,4,9.008843,1.625633,0.1804486,443.0687,477.5175,0,-115.3886,-9.33,
4,55.888,4,9.000165,1.636941,0.181879,443.8337,477.5175,0,-115.3885,-9.33,
4,55.988,4,9.003565,1.602671,0.178004,444.77,477.2162,0,-115.3889,-9.33,
4,56.088,4,9.006246,1.616258,0.1794597,445.3587,477.62,0,-115.389,-9.33,
4,56.188,4,9.01307,1.612202,0.1788738,446.3237,477.6775,0,-115.3892,-9.33,
4,56.288,4,9.012643,1.630569,0.1809202,447.0975,477.2225,0,-115.3895,-9.33,
4,56.388,4,9.011896,1.636554,0.1815993,447.8862,477.7787,0,-115.3892,-9.33,
4,56.488,4,9.010453,1.650337,0.183158,448.6562,477.3775,0,-115.3892,-9.33,
