Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius
Rotary_9N_4tests-REVERSE_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Position (rev),Rotary.Velocity (rpm),XYZ.X Position (mm),XYZ.Z Position (mm),XYZ.Y Position (mm),,DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step)
4,22.888,4,8.986957,1.536436,nan,181.2275,477.685,0,-115.3828,-9.33,,nan,nan,nan
4,22.988,4,8.988037,1.524456,nan,182.0125,477.0587,0,-115.3824,-9.33,,nan,nan,nan
4,23.088,4,8.982455,1.564208,nan,182.7813,477.665,0,-115.3823,-9.33,,nan,nan,nan
4,23.188,4,8.983325,1.52996,nan,183.7462,477.2863,0,-115.3823,-9.33,,nan,nan,nan
4,23.288,4,8.989932,1.515019,nan,184.5137,477.6837,0,-115.3823,-9.33,,nan,nan,nan
4,23.388,4,8.986521,1.498522,nan,185.2637,477.5287,0,-115.3825,-9.33,,nan,nan,nan
4,23.488,4,8.986855,1.482944,nan,186.0375,477.6662,0,-115.3828,-9.33,,nan,nan,nan
4,23.588,4,8.982845,1.557307,nan,186.7937,477.6638,0,-115.383,-9.33,,nan,nan,nan
4,23.688,4,8.985777,1.523696,nan,187.5537,477.1125,0,-115.383,-9.33,,nan,nan,nan
4,23.788,4,8.988421,1.545711,nan,188.5113,477.3838,0,-115.383,-9.33,,nan,nan,nan
4,23.888,4,8.988551,1.471393,nan,189.2825,477.6987,0,-115.3833,-9.33,,nan,nan,nan
4,23.988,4,8.990784,1.452863,nan,190.0488,477.3725,0,-115.3834,-9.33,,nan,nan,nan
4,24.088,4,8.986477,1.539667,nan,190.8225,477.4463,0,-115.3834,-9.33,,nan,nan,nan
4,24.188,4,8.986542,1.510177,nan,191.5962,477.73,0,-115.3833,-9.33,,nan,nan,nan
4,24.288,4,8.983722,1.54788,nan,192.355,477.63,0,-115.3831,-9.33,,nan,nan,nan
4,24.388,4,8.980826,1.52933,nan,193.305,477.6425,0,-115.3829,-9.33,,nan,nan,nan
4,24.488,4,8.982177,1.547656,nan,194.0725,477.1262,0,-115.383,-9.33,,nan,nan,nan
4,24.588,4,8.983071,1.521907,nan,194.8537,477.4225,0,-115.3833,-9.33,,nan,nan,nan
4,24.688,4,8.989257,1.508303,nan,195.625,477.4762,0,-115.3835,-9.33,,nan,nan,nan
4,24.788,4,8.986743,1.58505,nan,196.3913,477.2125,0,-115.3835,-9.33,,nan,nan,nan
4,24.888,4,8.981263,1.550046,nan,197.1588,477.51,0,-115.3833,-9.33,,nan,nan,nan
4,24.988,4,8.982554,1.577584,nan,197.925,477.6938,0,-115.3834,-9.33,,nan,nan,nan
4,25.088,4,8.979284,1.569641,0.16944044950490023,198.6975,477.6313,0,-115.3833,-9.33,,0.16944044950490023,0.16944044950490023,0.16944044950490023
4,25.188,4,8.979003,1.560441,0.16951179379523687,199.6337,477.205,0,-115.3832,-9.33,,0.16951179379523687,0.16951179379523687,0.16951179379523687
4,25.288,4,8.980817,1.59083,0.16958177720594897,200.3975,477.4775,0,-115.3832,-9.33,,0.16958177720594897,0.16958177720594897,0.16958177720594897
4,25.388,4,8.978569,1.550231,0.16964999808731818,201.1725,477.495,0,-115.3831,-9.33,,0.16964999808731818,0.16964999808731818,0.16964999808731818
4,25.488,4,8.980492,1.585401,0.16971608833789179,201.9175,477.3838,0,-115.383,-9.33,,0.16971608833789179,0.16971608833789179,0.16971608833789179
4,25.588,4,8.978975,1.554849,0.16977981460666228,202.69,477.3163,0,-115.3832,-9.33,,0.16977981460666228,0.16977981460666228,0.16977981460666228
4,25.688,4,8.981526,1.563938,0.16984111362201823,203.455,477.5287,0,-115.3832,-9.33,,0.16984111362201823,0.16984111362201823,0.16984111362201823
4,25.788,4,8.980086,1.577373,0.16990006429622917,204.4187,477.7925,0,-115.3832,-9.33,,0.16990006429622917,0.16990006429622917,0.16990006429622917
4,25.888,4,8.982183,1.548153,0.16995684039171416,205.1763,477.0925,0,-115.3832,-9.33,,0.16995684039171416,0.16995684039171416,0.16995684039171416
4,25.988,4,8.980697,1.584664,0.17001166584970245,205.9362,477.4525,0,-115.3832,-9.33,,0.17001166584970245,0.17001166584970245,0.17001166584970245
4,26.088,4,8.976572,1.55958,0.17006477605075818,206.6937,477.6825,0,-115.3834,-9.33,,0.17006477605075818,0.17006477605075818,0.17006477605075818
4,26.188,4,8.985329,1.567793,0.17011638680030433,207.6425,476.9975,0,-115.3836,-9.33,,0.17011638680030433,0.17011638680030433,0.17011638680030433
4,26.288,4,8.987043,1.582231,0.17016666891526536,208.4075,477.4488,0,-115.3839,-9.33,,0.17016666891526536,0.17016666891526536,0.17016666891526536
4,26.388,4,8.981743,1.561013,0.17021573279472269,209.175,477.4325,0,-115.3838,-9.33,,0.17021573279472269,0.17021573279472269,0.17021573279472269
4,26.488,4,8.982647,1.595802,0.1702636316238535,209.9413,477.565,0,-115.3838,-9.33,,0.1702636316238535,0.1702636316238535,0.1702636316238535
4,26.588,4,8.98387,1.559545,0.17031038567212664,210.69,477.1837,0,-115.3839,-9.33,,0.17031038567212664,0.17031038567212664,0.17031038567212664
4,26.688,4,8.986269,1.579588,0.1703560162420719,211.4562,477.4525,0,-115.3841,-9.33,,0.1703560162420719,0.1703560162420719,0.1703560162420719
4,26.788,4,8.988201,1.563442,0.17040057345629828,212.2325,477.64,0,-115.3842,-9.33,,0.17040057345629828,0.17040057345629828,0.17040057345629828
4,26.888,4,8.990074,1.55266,0.17044415176618724,213.1975,477.8475,0,-115.3846,-9.33,,0.17044415176618724,0.17044415176618724,0.17044415176618724
4,26.988,4,8.991134,1.566371,0.17048689008708037,213.97,477.365,0,-115.3848,-9.33,,0.17048689008708037,0.17048689008708037,0.17048689008708037
4,27.088,4,8.992162,1.521082,0.17052894998431575,214.745,477.1675,0,-115.3849,-9.33,,0.17052894998431575,0.17052894998431575,0.17052894998431575
4,27.188,4,8.99261,1.575597,0.17057046588976077,215.5175,477.5837,0,-115.3846,-9.33,,0.17057046588976077,0.17057046588976077,0.17057046588976077
4,27.288,4,8.992654,1.571541,0.170611492995369,216.2913,477.4138,0,-115.3846,-9.33,,0.170611492995369,0.170611492995369,0.170611492995369
4,27.388,4,8.987756,1.568868,0.1706519965149413,217.0563,477.0163,0,-115.3847,-9.33,,0.1706519965149413,0.1706519965149413,0.1706519965149413
4,27.488,4,8.988814,1.606279,0.17069188910792046,217.8087,477.6588,0,-115.3848,-9.33,,0.17069188910792046,0.17069188910792046,0.17069188910792046
4,27.588,4,8.993263,1.51361,0.1707310867575588,218.7575,477.5275,0,-115.3847,-9.33,,0.1707310867575588,0.1707310867575588,0.1707310867575588
4,27.688,4,8.992286,1.583316,0.17076953485906887,219.5225,477.5975,0,-115.3845,-9.33,,0.17076953485906887,0.17076953485906887,0.17076953485906887
4,27.788,4,8.991022,1.5654,0.1708071936637944,220.2888,477.76,0,-115.3842,-9.33,,0.1708071936637944,0.1708071936637944,0.1708071936637944
4,27.888,4,8.989266,1.555528,0.17084402685723124,221.0638,477.4,0,-115.384,-9.33,,0.17084402685723124,0.17084402685723124,0.17084402685723124
4,27.988,4,8.983926,1.581374,0.17088000726235864,221.8387,477.6387,0,-115.3839,-9.33,,0.17088000726235864,0.17088000726235864,0.17088000726235864
4,28.088,4,8.983496,1.551611,0.17091512414129073,222.6025,477.27,0,-115.384,-9.33,,0.17091512414129073,0.17091512414129073,0.17091512414129073
4,28.188,4,8.986502,1.577415,0.17094939386999555,223.3763,477.3288,0,-115.3842,-9.33,,0.17094939386999555,0.17094939386999555,0.17094939386999555
4,28.288,4,8.988285,1.559217,0.17098287613338073,224.3212,477.72,0,-115.384,-9.33,,0.17098287613338073,0.17098287613338073,0.17098287613338073
4,28.388,4,8.992997,1.520507,0.17101567673044693,225.1012,477.48,0,-115.3839,-9.33,,0.17101567673044693,0.17101567673044693,0.17101567673044693
4,28.488,4,8.983935,1.584128,0.17104792086154552,225.8675,477.4512,0,-115.3837,-9.33,,0.17104792086154552,0.17104792086154552,0.17104792086154552
4,28.588,4,8.986691,1.532776,0.1710797298950818,226.6413,477.7125,0,-115.3837,-9.33,,0.1710797298950818,0.1710797298950818,0.1710797298950818
4,28.688,4,8.991675,1.573327,0.1711112269572147,227.4225,477.5512,0,-115.3836,-9.33,,0.1711112269572147,0.1711112269572147,0.1711112269572147
4,28.788,4,8.987659,1.548257,0.17114253447719516,228.2813,476.9487,0,-115.3832,-9.33,,0.17114253447719516,0.17114253447719516,0.17114253447719516
4,28.888,4,8.986096,1.568758,0.17117374394739998,229.0488,477.7562,0,-115.3832,-9.33,,0.17117374394739998,0.17117374394739998,0.17117374394739998
4,28.988,4,8.978805,1.579487,0.17120488747908763,229.815,477.595,0,-115.383,-9.33,,0.17120488747908763,0.17120488747908763,0.17120488747908763
4,29.088,4,8.979594,1.550069,0.17123593560604378,230.5913,477.595,0,-115.383,-9.33,,0.17123593560604378,0.17123593560604378,0.17123593560604378
4,29.188,4,8.979102,1.58494,0.1712668177060128,231.355,477.2787,0,-115.3829,-9.33,,0.1712668177060128,0.1712668177060128,0.1712668177060128
4,29.288,4,8.979319,1.550565,0.17129744902784963,232.3,477.4088,0,-115.3829,-9.33,,0.17129744902784963,0.17129744902784963,0.17129744902784963
4,29.388,4,8.977108,1.575421,0.17132775083648186,233.0725,477.5975,0,-115.383,-9.33,,0.17132775083648186,0.17132775083648186,0.17132775083648186
4,29.488,4,8.973847,1.564208,0.17135765857564764,233.8375,477.53,0,-115.3829,-9.33,,0.17135765857564764,0.17135765857564764,0.17135765857564764
4,29.588,4,8.976117,1.551299,0.17138712018542543,234.595,477.2725,0,-115.3829,-9.33,,0.17138712018542543,0.17138712018542543,0.17138712018542543
4,29.688,4,8.978046,1.576899,0.1714160908126472,235.3562,477.6325,0,-115.3829,-9.33,,0.1714160908126472,0.1714160908126472,0.1714160908126472
4,29.788,4,8.974563,1.54484,0.17144453309507546,236.1312,477.8262,0,-115.383,-9.33,,0.17144453309507546,0.17144453309507546,0.17144453309507546
4,29.888,4,8.979607,1.577422,0.17147242081581493,236.9012,477.1125,0,-115.3831,-9.33,,0.17147242081581493,0.17147242081581493,0.17147242081581493
4,29.988,4,8.977644,1.557473,0.17149973709965705,237.8662,477.1712,0,-115.3835,-9.33,,0.17149973709965705,0.17149973709965705,0.17149973709965705
4,30.088,4,8.979867,1.559415,0.17152646863296728,238.6337,477.45,0,-115.3836,-9.33,,0.17152646863296728,0.17152646863296728,0.17152646863296728
4,30.188,4,8.981145,1.578506,0.17155260428412483,239.4,477.6638,0,-115.3836,-9.33,,0.17155260428412483,0.17155260428412483,0.17155260428412483
4,30.288,4,8.982152,1.539284,0.17157814057798706,240.1563,477.1125,0,-115.3838,-9.33,,0.17157814057798706,0.17157814057798706,0.17157814057798706
4,30.388,4,8.979798,1.58128,0.1716030816144995,240.91,477.5575,0,-115.3838,-9.33,,0.1716030816144995,0.1716030816144995,0.1716030816144995
4,30.488,4,8.976929,1.559119,0.17162743177611348,241.6875,477.605,0,-115.3838,-9.33,,0.17162743177611348,0.17162743177611348,0.17162743177611348
4,30.588,4,8.983718,1.557268,0.1716511947753627,242.4637,477.61,0,-115.3839,-9.33,,0.1716511947753627,0.1716511947753627,0.1716511947753627
4,30.688,4,8.984133,1.57383,0.17167437858268997,243.4275,477.125,0,-115.3842,-9.33,,0.17167437858268997,0.17167437858268997,0.17167437858268997
4,30.788,4,8.983208,1.537774,0.1716969955634504,244.1925,477.6688,0,-115.3841,-9.33,,0.1716969955634504,0.1716969955634504,0.1716969955634504
4,30.888,4,8.982016,1.574898,0.17171905054463937,244.9763,477.675,0,-115.384,-9.33,,0.17171905054463937,0.17171905054463937,0.17171905054463937
4,30.988,4,8.981492,1.555612,0.1717405247112613,245.7513,477.1812,0,-115.3842,-9.33,,0.1717405247112613,0.1717405247112613,0.1717405247112613
4,31.088,4,8.984489,1.565582,0.17176137123276852,246.515,477.5,0,-115.3842,-9.33,,0.17176137123276852,0.17176137123276852,0.17176137123276852
4,31.188,4,8.982443,1.575675,0.171781527811981,247.265,477.4387,0,-115.3844,-9.33,,0.171781527811981,0.171781527811981,0.171781527811981
4,31.288,4,8.984982,1.550981,0.17180094457928471,248.0325,477.6175,0,-115.3844,-9.33,,0.17180094457928471,0.17180094457928471,0.17180094457928471
4,31.388,4,8.990737,1.552459,0.17181961058367856,249.005,477.125,0,-115.3844,-9.33,,0.17181961058367856,0.17181961058367856,0.17181961058367856
4,31.488,4,8.982123,1.563003,0.17183755407938062,249.77,477.3075,0,-115.3845,-9.33,,0.17183755407938062,0.17183755407938062,0.17183755407938062
4,31.588,4,8.993772,1.566088,0.17185482658935947,250.5475,477.7475,0,-115.3846,-9.33,,0.17185482658935947,0.17185482658935947,0.17185482658935947
4,31.688,4,8.995831,1.570212,0.1718715064700795,251.3288,477.59,0,-115.3848,-9.33,,0.1718715064700795,0.1718715064700795,0.1718715064700795
4,31.788,4,8.998901,1.492686,0.17188771055318616,252.1075,477.4275,0,-115.3848,-9.33,,0.17188771055318616,0.17188771055318616,0.17188771055318616
4,31.888,4,8.994574,1.571291,0.17190355722750172,252.875,477.6325,0,-115.3845,-9.33,,0.17190355722750172,0.17190355722750172,0.17190355722750172
4,31.988,4,8.988233,1.576941,0.17191909310075407,253.6475,477.505,0,-115.3843,-9.33,,0.17191909310075407,0.17191909310075407,0.17191909310075407
4,32.088,4,8.992688,1.573323,0.17193427147857052,254.4238,477.2925,0,-115.3843,-9.33,,0.17193427147857052,0.17193427147857052,0.17193427147857052
4,32.188,4,8.990771,1.564799,0.1719490060191129,255.1813,477.1338,0,-115.3843,-9.33,,0.1719490060191129,0.1719490060191129,0.1719490060191129
4,32.288,4,8.993879,1.559902,0.17196324273397556,256.1225,477.5013,0,-115.3843,-9.33,,0.17196324273397556,0.17196324273397556,0.17196324273397556
4,32.388,4,8.990818,1.535218,0.17197701301120785,256.8962,477.2075,0,-115.3844,-9.33,,0.17197701301120785,0.17197701301120785,0.17197701301120785
4,32.488,4,8.990582,1.540265,0.1719904471832164,257.6637,477.3362,0,-115.3842,-9.33,,0.1719904471832164,0.1719904471832164,0.1719904471832164
4,32.588,4,8.996177,1.536101,0.17200373221414722,258.4275,477.4062,0,-115.384,-9.33,,0.17200373221414722,0.17200373221414722,0.17200373221414722
4,32.688,4,8.983307,1.561652,0.17201703998615533,259.1725,477.5462,0,-115.384,-9.33,,0.17201703998615533,0.17201703998615533,0.17201703998615533
4,32.788,4,8.98361,1.567702,0.17203047350190473,259.9525,477.6825,0,-115.3843,-9.33,,0.17203047350190473,0.17203047350190473,0.17203047350190473
4,32.888,4,8.983988,1.577928,0.17204405791656904,260.92,477.0763,0,-115.3844,-9.33,,0.17204405791656904,0.17204405791656904,0.17204405791656904
4,32.988,4,8.979189,1.548253,0.17205776676701837,261.6837,477.745,0,-115.3844,-9.33,,0.17205776676701837,0.17205776676701837,0.17205776676701837
4,33.088,4,8.982709,1.575162,0.17207155197346155,262.4525,477.57,0,-115.3844,-9.33,,0.17207155197346155,0.17207155197346155,0.17207155197346155
4,33.188,4,8.984319,1.534234,0.17208536007107159,263.225,477.1487,0,-115.3844,-9.33,,0.17208536007107159,0.17208536007107159,0.17208536007107159
4,33.288,4,8.982873,1.565975,0.17209912731192417,263.9987,477.66,0,-115.3844,-9.33,,0.17209912731192417,0.17209912731192417,0.17209912731192417
4,33.388,4,8.979662,1.570664,0.17211276117001909,264.7712,477.4788,0,-115.3843,-9.33,,0.17211276117001909,0.17211276117001909,0.17211276117001909
4,33.488,4,8.980591,1.546983,0.17212613816276587,265.5437,477.5313,0,-115.3845,-9.33,,0.17212613816276587,0.17212613816276587,0.17212613816276587
4,33.588,4,8.989458,1.570778,0.17213913536691314,266.4887,477.3188,0,-115.3846,-9.33,,0.17213913536691314,0.17213913536691314,0.17213913536691314
4,33.688,4,8.983929,1.534958,0.1721516734322611,267.2525,477.0512,0,-115.3847,-9.33,,0.1721516734322611,0.1721516734322611,0.1721516734322611
4,33.788,4,8.984053,1.57092,0.17216372645172118,268.0412,477.6525,0,-115.3847,-9.33,,0.17216372645172118,0.17216372645172118,0.17216372645172118
4,33.888,4,8.977257,1.563159,0.17217529722330877,268.7475,477.5162,0,-115.3846,-9.33,,0.17217529722330877,0.17217529722330877,0.17217529722330877
4,33.988,4,8.981229,1.539021,0.1721863980619251,269.72,476.9962,0,-115.3844,-9.33,,0.1721863980619251,0.1721863980619251,0.1721863980619251
4,34.088,4,8.979783,1.571615,0.17219704775320985,270.2987,477.7275,0,-115.3844,-9.33,,0.17219704775320985,0.17219704775320985,0.17219704775320985
4,34.188,4,8.981737,1.536488,0.1722072710511167,271.26,477.3912,0,-115.3844,-9.33,,0.1722072710511167,0.1722072710511167,0.1722072710511167
4,34.288,4,8.983533,1.578945,0.1722170944769748,272.025,477.055,0,-115.3844,-9.33,,0.1722170944769748,0.1722170944769748,0.1722170944769748
4,34.388,4,8.980374,1.564201,0.17222654536650392,272.7913,477.5837,0,-115.3847,-9.33,,0.17222654536650392,0.17222654536650392,0.17222654536650392
4,34.488,4,8.985084,1.545071,0.17223566125774253,273.54,477.665,0,-115.3847,-9.33,,0.17223566125774253,0.17223566125774253,0.17223566125774253
4,34.588,4,8.987843,1.5717,0.17224449642792844,274.3138,477.48,0,-115.3847,-9.33,,0.17224449642792844,0.17224449642792844,0.17224449642792844
4,34.688,4,8.985235,1.543824,0.172253114392516,275.0812,477.2987,0,-115.3849,-9.33,,0.172253114392516,0.172253114392516,0.172253114392516
4,34.788,4,8.985891,1.574775,0.17226157521911453,276.0537,477.44,0,-115.3848,-9.33,,0.17226157521911453,0.17226157521911453,0.17226157521911453
4,34.888,4,8.978291,1.557122,0.17226993180093547,276.8188,477.4712,0,-115.3848,-9.33,,0.17226993180093547,0.17226993180093547,0.17226993180093547
4,34.988,4,8.982213,1.549533,0.17227823412850415,277.5925,477.4312,0,-115.3849,-9.33,,0.17227823412850415,0.17227823412850415,0.17227823412850415
4,35.088,4,8.982764,1.568612,0.1722865279246891,278.385,477.0862,0,-115.3848,-9.33,,0.1722865279246891,0.1722865279246891,0.1722865279246891
4,35.188,4,8.981839,1.538125,0.172294843818795,279.1487,477.67,0,-115.3847,-9.33,,0.172294843818795,0.172294843818795,0.172294843818795
4,35.288,4,8.981606,1.578896,0.17230318468205538,279.9138,477.6638,0,-115.3847,-9.33,,0.17230318468205538,0.17230318468205538,0.17230318468205538
4,35.388,4,8.983114,1.550121,0.17231152398567096,280.6837,477.0875,0,-115.3844,-9.33,,0.17231152398567096,0.17231152398567096,0.17231152398567096
4,35.488,4,8.983991,1.558879,0.17231981860659443,281.64,477.5675,0,-115.3844,-9.33,,0.17231981860659443,0.17231981860659443,0.17231981860659443
4,35.588,4,8.984613,1.563455,0.17232802343277248,282.3962,477.7112,0,-115.3846,-9.33,,0.17232802343277248,0.17232802343277248,0.17232802343277248
4,35.688,4,8.983672,1.545792,0.17233609628773208,283.17,477.3513,0,-115.3846,-9.33,,0.17233609628773208,0.17233609628773208,0.17233609628773208
4,35.788,4,8.983849,1.587002,0.1723439944629852,283.9388,477.4275,0,-115.3844,-9.33,,0.1723439944629852,0.1723439944629852,0.1723439944629852
4,35.888,4,8.978931,1.54875,0.1723516766072164,284.7125,477.5862,0,-115.3844,-9.33,,0.1723516766072164,0.1723516766072164,0.1723516766072164
4,35.988,4,8.982495,1.561668,0.17235911099623175,285.4762,477.7813,0,-115.3844,-9.33,,0.17235911099623175,0.17235911099623175,0.17235911099623175
4,36.088,4,8.978613,1.565309,0.17236627589512926,286.41,477.6337,0,-115.3844,-9.33,,0.17236627589512926,0.17236627589512926,0.17236627589512926
4,36.188,4,8.98147,1.548221,0.17237315121317331,287.1938,476.9287,0,-115.3847,-9.33,,0.17237315121317331,0.17237315121317331,0.17237315121317331
4,36.288,4,8.984678,1.580978,0.1723797130087426,287.9575,477.5725,0,-115.3847,-9.33,,0.1723797130087426,0.1723797130087426,0.1723797130087426
4,36.388,4,8.97974,1.544142,0.17238593902512683,288.7312,477.5775,0,-115.3848,-9.33,,0.17238593902512683,0.17238593902512683,0.17238593902512683
4,36.488,4,8.98479,1.567793,0.17239181845932772,289.5075,477.1425,0,-115.3848,-9.33,,0.17239181845932772,0.17239181845932772,0.17239181845932772
4,36.588,4,8.989979,1.560379,0.17239735632818826,290.2825,477.4125,0,-115.3849,-9.33,,0.17239735632818826,0.17239735632818826,0.17239735632818826
4,36.688,4,8.9857,1.54548,0.17240257445457166,291.0625,477.62,0,-115.3849,-9.33,,0.17240257445457166,0.17240257445457166,0.17240257445457166
4,36.788,4,8.983681,1.576318,0.17240751112745398,291.8262,477.6975,0,-115.385,-9.33,,0.17240751112745398,0.17240751112745398,0.17240751112745398
4,36.888,4,8.983601,1.535247,0.17241221882587585,292.6112,477.0063,0,-115.3854,-9.33,,0.17241221882587585,0.17241221882587585,0.17241221882587585
4,36.988,4,8.988242,1.562185,0.1724167592327013,293.5837,477.4488,0,-115.3854,-9.33,,0.1724167592327013,0.1724167592327013,0.1724167592327013
4,37.088,4,8.985523,1.549552,0.17242119819879542,294.3488,477.6425,0,-115.3854,-9.33,,0.17242119819879542,0.17242119819879542,0.17242119819879542
4,37.188,4,8.991703,1.551046,0.17242559891090786,295.115,477.4163,0,-115.3855,-9.33,,0.17242559891090786,0.17242559891090786,0.17242559891090786
4,37.288,4,8.986594,1.584059,0.17243001059917262,295.9063,477.3838,0,-115.3856,-9.33,,0.17243001059917262,0.17243001059917262,0.17243001059917262
4,37.388,4,8.989582,1.546555,0.17243447057797018,296.6812,477.44,0,-115.3856,-9.33,,0.17243447057797018,0.17243447057797018,0.17243447057797018
4,37.488,4,8.992821,1.574801,0.17243902452299684,297.4525,477.6625,0,-115.3857,-9.33,,0.17243902452299684,0.17243902452299684,0.17243902452299684
4,37.588,4,8.99287,1.553456,0.17244373750439815,298.2188,477.2525,0,-115.3856,-9.33,,0.17244373750439815,0.17244373750439815,0.17244373750439815
4,37.688,4,8.993153,1.562876,0.17244867950029033,298.9713,477.5087,0,-115.3854,-9.33,,0.17244867950029033,0.17244867950029033,0.17244867950029033
4,37.788,4,8.985826,1.571313,0.1724539027526286,299.7675,477.5075,0,-115.3853,-9.33,,0.1724539027526286,0.1724539027526286,0.1724539027526286
4,37.888,4,8.985991,1.547873,0.17245943365532218,300.7162,477.4263,0,-115.3854,-9.33,,0.17245943365532218,0.17245943365532218,0.17245943365532218
4,37.988,4,8.988632,1.583735,0.17246527607353962,301.4912,477.4825,0,-115.3853,-9.33,,0.17246527607353962,0.17246527607353962,0.17246527607353962
4,38.088,4,8.984833,1.54598,0.17247141911370542,302.2575,477.21,0,-115.3851,-9.33,,0.17247141911370542,0.17247141911370542,0.17247141911370542
4,38.188,4,8.990093,1.569183,0.17247785629043763,303.0212,477.7475,0,-115.3851,-9.33,,0.17247785629043763,0.17247785629043763,0.17247785629043763
4,38.288,4,8.988375,1.568459,0.17248461356992387,303.7875,477.255,0,-115.3851,-9.33,,0.17248461356992387,0.17248461356992387,0.17248461356992387
4,38.388,4,8.985056,1.544827,0.17249176559149165,304.5537,476.8825,0,-115.3851,-9.33,,0.17249176559149165,0.17249176559149165,0.17249176559149165
4,38.488,4,8.993032,1.585998,0.17249942507051627,305.53,477.8387,0,-115.3853,-9.33,,0.17249942507051627,0.17249942507051627,0.17249942507051627
4,38.588,4,8.993567,1.541047,0.17250771293174044,306.1012,477.51,0,-115.3854,-9.33,,0.17250771293174044,0.17250771293174044,0.17250771293174044
4,38.688,4,8.994428,1.579838,0.17251671334224458,307.0437,477.6175,0,-115.3857,-9.33,,0.17251671334224458,0.17251671334224458,0.17251671334224458
4,38.788,4,8.996084,1.605083,0.17252642414214364,307.81,477.5638,0,-115.3857,-9.33,,0.17252642414214364,0.17252642414214364,0.17252642414214364
4,38.888,4,8.990431,1.559018,0.17253673953764379,308.59,477.525,0,-115.3857,-9.33,,0.17253673953764379,0.17253673953764379,0.17253673953764379
4,38.988,4,8.997068,1.592948,0.1725474693582229,309.3562,477.585,0,-115.3854,-9.33,,0.1725474693582229,0.1725474693582229,0.1725474693582229
4,39.088,4,8.993087,1.593276,0.17255836758186174,310.1337,477.045,0,-115.3852,-9.33,,0.17255836758186174,0.17255836758186174,0.17255836758186174
4,39.188,4,8.992319,1.609932,0.17256918543968924,310.9063,477.6187,0,-115.3851,-9.33,,0.17256918543968924,0.17256918543968924,0.17256918543968924
4,39.288,4,8.997252,1.567286,0.17257977403987754,311.8612,477.4362,0,-115.3851,-9.33,,0.17257977403987754,0.17257977403987754,0.17257977403987754
4,39.388,4,9.004338,1.542343,0.17259018131919535,312.6275,477.4925,0,-115.3851,-9.33,,0.17259018131919535,0.17259018131919535,0.17259018131919535
4,39.488,4,9.00288,1.557953,0.17260065130978322,313.4025,477.1338,0,-115.3852,-9.33,,0.17260065130978322,0.17260065130978322,0.17260065130978322
4,39.588,4,8.999651,1.55366,0.17261151695166213,314.1537,477.5563,0,-115.3853,-9.33,,0.17261151695166213,0.17261151695166213,0.17261151695166213
4,39.688,4,8.998955,1.585462,0.17262306059859772,314.9175,477.7475,0,-115.3855,-9.33,,0.17262306059859772,0.17262306059859772,0.17262306059859772
4,39.788,4,8.992598,1.592048,0.17263541288409884,315.6837,477.0225,0,-115.3854,-9.33,,0.17263541288409884,0.17263541288409884,0.17263541288409884
4,39.888,4,8.992964,1.597475,0.17264852200865513,316.6512,477.3488,0,-115.3852,-9.33,,0.17264852200865513,0.17264852200865513,0.17264852200865513
4,39.988,4,8.996102,1.622626,0.1726621903940359,317.4088,477.695,0,-115.3852,-9.33,,0.1726621903940359,0.1726621903940359,0.1726621903940359
4,40.088,4,8.988747,1.578467,0.1726761415018216,318.175,477.5087,0,-115.3852,-9.33,,0.1726761415018216,0.1726761415018216,0.1726761415018216
4,40.188,4,8.986631,1.622272,0.17269007506666004,318.94,477.46,0,-115.3852,-9.33,,0.17269007506666004,0.17269007506666004,0.17269007506666004
4,40.288,4,8.989495,1.582397,0.17270370350540415,319.71,477.4837,0,-115.3855,-9.33,,0.17270370350540415,0.17270370350540415,0.17270370350540415
4,40.388,4,8.994075,1.569368,0.17271678076797853,320.49,477.5425,0,-115.3855,-9.33,,0.17271678076797853,0.17271678076797853,0.17271678076797853
4,40.488,4,8.996571,1.59186,0.17272912688847458,321.2537,477.5912,0,-115.3852,-9.33,,0.17272912688847458,0.17272912688847458,0.17272912688847458
4,40.588,4,8.997582,1.561204,0.17274064391421215,322.2113,476.8737,0,-115.385,-9.33,,0.17274064391421215,0.17274064391421215,0.17274064391421215
4,40.688,4,8.988523,1.592334,0.1727513102195982,322.9875,477.9413,0,-115.3852,-9.33,,0.1727513102195982,0.1727513102195982,0.1727513102195982
4,40.788,4,8.987347,1.584511,0.17276115518952667,323.7525,477.3438,0,-115.3852,-9.33,,0.17276115518952667,0.17276115518952667,0.17276115518952667
4,40.888,4,8.99013,1.591675,0.1727702469544749,324.5013,476.9738,0,-115.3852,-9.33,,0.1727702469544749,0.1727702469544749,0.1727702469544749
4,40.988,4,8.983251,1.563633,0.17277870763904724,325.2687,477.5137,0,-115.3852,-9.33,,0.17277870763904724,0.17277870763904724,0.17277870763904724
4,41.088,4,8.981018,1.543963,0.1727867245922225,326.0437,477.3488,0,-115.3852,-9.33,,0.1727867245922225,0.1727867245922225,0.1727867245922225
4,41.188,4,8.983368,1.601378,0.17279454337032513,326.8075,477.7475,0,-115.3854,-9.33,,0.17279454337032513,0.17279454337032513,0.17279454337032513
