Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_3N_4tests_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Velocity (rpm),XYZ.X Position (mm),XYZ.Y Position (mm),XYZ.Z Position (mm),
13,26.169,13,2.995101,0.6092151,0.2034039,191.1237,0,-18.33,-114.6227,
13,26.269,13,3.000244,0.6214417,0.2071304,191.0237,0,-18.33,-114.6229,
13,26.369,13,2.998881,0.620422,0.2068845,191.1475,0,-18.33,-114.6228,
13,26.469,13,2.995014,0.6109882,0.2040018,191.0813,0,-18.33,-114.6229,
13,26.569,13,3.000847,0.6259816,0.2086016,191.1762,0,-18.33,-114.6231,
13,26.669,13,3.00282,0.6180221,0.2058139,190.8438,0,-18.33,-114.6232,
13,26.769,13,2.998491,0.6087703,0.2030255,191.1987,0,-18.33,-114.6233,
13,26.869,13,3.00295,0.6249717,0.2081193,191.2062,0,-18.33,-114.6234,
13,26.969,13,3.001665,0.6172006,0.2056194,190.8025,0,-18.33,-114.6236,
13,27.069,13,3.002532,0.6149274,0.2048029,190.635,0,-18.33,-114.6238,
13,27.169,13,3.004231,0.6227959,0.2073062,191.255,0,-18.33,-114.6238,
13,27.269,13,3.003262,0.6096081,0.202982,191.0725,0,-18.33,-114.6236,
13,27.369,13,3.002708,0.6202856,0.2065754,190.9113,0,-18.33,-114.6235,
13,27.469,13,3.005451,0.6252185,0.2080282,190.9962,0,-18.33,-114.6236,
13,27.569,13,3.00507,0.6047824,0.201254,191.1987,0,-18.33,-114.6238,
13,27.669,13,3.004036,0.6263258,0.2084948,191.0237,0,-18.33,-114.6238,
13,27.769,13,3.004207,0.6246372,0.2079208,191.0788,0,-18.33,-114.6239,
13,27.869,13,3.006219,0.6074972,0.2020801,190.875,0,-18.33,-114.6238,
13,27.969,13,3.006281,0.6252314,0.207975,191.3412,0,-18.33,-114.6236,
13,28.069,13,3.003591,0.6191198,0.2061266,190.8763,0,-18.33,-114.6236,
13,28.169,13,3.005687,0.6110142,0.2032861,190.8537,0,-18.33,-114.6236,
13,28.269,13,3.003776,0.6236078,0.2076079,191.0675,0,-18.33,-114.6237,
13,28.369,13,3.001271,0.6154924,0.2050772,191.1288,0,-18.33,-114.6237,
13,28.469,13,3.006575,0.6200648,0.2062362,190.8038,0,-18.33,-114.624,
13,28.569,13,3.007167,0.6221951,0.2069041,190.98,0,-18.33,-114.6244,
13,28.669,13,3.004786,0.6116247,0.2035502,191.0475,0,-18.33,-114.6244,
13,28.769,13,3.010185,0.6240299,0.2073062,191.1025,0,-18.33,-114.6243,
13,28.869,13,3.007665,0.6230784,0.2071635,190.6288,0,-18.33,-114.6242,
13,28.969,13,3.003299,0.6099198,0.2030833,191.04,0,-18.33,-114.624,
13,29.069,13,3.007591,0.62491,0.2077776,191.1875,0,-18.33,-114.6239,
13,29.169,13,3.004501,0.6182657,0.2057799,190.935,0,-18.33,-114.6238,
13,29.269,13,3.003829,0.6180936,0.2057686,190.5825,0,-18.33,-114.6238,
13,29.369,13,3.005891,0.6234909,0.207423,191.1862,0,-18.33,-114.6238,
13,29.469,13,3.003278,0.6128068,0.204046,190.9987,0,-18.33,-114.6236,
13,29.569,13,3.002374,0.6250399,0.2081819,190.8038,0,-18.33,-114.6236,
13,29.669,13,3.004259,0.6246275,0.207914,190.8125,0,-18.33,-114.6235,
13,29.769,13,3.002043,0.6062664,0.2019513,191.2688,0,-18.33,-114.6231,
13,29.869,13,3.003098,0.6278294,0.2090606,190.8325,0,-18.33,-114.6231,
13,29.969,13,3.001448,0.6245138,0.2080708,190.6575,0,-18.33,-114.6232,
13,30.069,13,3.002228,0.6077927,0.2024472,190.9375,0,-18.33,-114.6231,
13,30.169,13,3.000439,0.6267123,0.2088736,191.1737,0,-18.33,-114.6231,
13,30.269,13,3.00242,0.6191295,0.2062102,190.9425,0,-18.33,-114.6233,
13,30.369,13,3.001507,0.6114039,0.203699,190.655,0,-18.33,-114.6232,
13,30.469,13,2.999067,0.6269202,0.2090384,191.135,0,-18.33,-114.6229,
13,30.569,13,2.998197,0.610894,0.2037538,191.1425,0,-18.33,-114.6229,
13,30.669,13,3.002061,0.6206558,0.2067432,190.8363,0,-18.33,-114.6229,
13,30.769,13,3.001702,0.6234876,0.2077114,190.8212,0,-18.33,-114.6229,
13,30.869,13,2.996061,0.6097217,0.2035078,191.1987,0,-18.33,-114.623,
13,30.969,13,3.003228,0.6239715,0.2077669,191.2312,0,-18.33,-114.6233,
13,31.069,13,3.000448,0.623939,0.2079486,190.835,0,-18.33,-114.6232,
13,31.169,13,2.999411,0.6075167,0.2025453,190.925,0,-18.33,-114.6229,
13,31.269,13,3.000463,0.6249165,0.2082733,191.2837,0,-18.33,-114.6228,
13,31.369,13,2.998024,0.6190159,0.2064746,190.8625,0,-18.33,-114.6229,
13,31.469,13,2.996209,0.6161094,0.2056296,190.8425,0,-18.33,-114.6229,
13,31.569,13,3.001968,0.6242767,0.2079558,191.3525,0,-18.33,-114.6228,
13,31.669,13,2.999076,0.6097509,0.2033129,191.1387,0,-18.33,-114.6229,
13,31.769,13,3.000138,0.6243774,0.2081162,190.9113,0,-18.33,-114.6231,
13,31.869,13,3.000036,0.6243352,0.2081092,190.975,0,-18.33,-114.623,
13,31.969,13,2.998569,0.6051915,0.2018268,191.1412,0,-18.33,-114.6228,
13,32.069,13,2.998178,0.6262869,0.2088891,191.1737,0,-18.33,-114.6228,
13,32.169,13,2.997782,0.6258453,0.2087694,190.8775,0,-18.33,-114.6225,
13,32.269,13,2.998634,0.6061333,0.2021365,191.1637,0,-18.33,-114.6226,
13,32.369,13,2.995959,0.6264395,0.2090949,191.11,0,-18.33,-114.6225,
13,32.469,13,2.997194,0.6214482,0.2073433,190.92,0,-18.33,-114.6224,
13,32.569,13,2.99576,0.6091762,0.2033461,190.7525,0,-18.33,-114.6224,
13,32.669,13,2.996903,0.6229712,0.2078717,191.2812,0,-18.33,-114.6226,
13,32.769,13,2.993606,0.615434,0.2055829,191.2412,0,-18.33,-114.6226,
13,32.869,13,2.999971,0.617587,0.2058643,190.9312,0,-18.33,-114.6227,
13,32.969,13,2.999061,0.6249847,0.2083935,190.8163,0,-18.33,-114.6227,
13,33.069,13,2.995163,0.6078057,0.2029291,191.2588,0,-18.33,-114.6228,
13,33.169,13,2.9999,0.6223088,0.2074432,191.0575,0,-18.33,-114.6227,
13,33.269,13,2.994863,0.6262479,0.2091074,190.7275,0,-18.33,-114.6228,
13,33.369,13,2.994051,0.609686,0.2036324,190.9438,0,-18.33,-114.6228,
13,33.469,13,2.998717,0.62365,0.2079722,191.415,0,-18.33,-114.6226,
13,33.569,13,2.995045,0.6209189,0.2073154,190.9863,0,-18.33,-114.6225,
13,33.669,13,2.993178,0.6173434,0.2062501,190.74,0,-18.33,-114.6225,
13,33.769,13,3.000067,0.6230589,0.2076817,191.1275,0,-18.33,-114.6226,
13,33.869,13,2.9956,0.6098646,0.2035868,191.2075,0,-18.33,-114.6226,
13,33.969,13,2.995206,0.6244131,0.2084708,190.7713,0,-18.33,-114.6224,
13,34.069,13,2.9945,0.6238578,0.2083345,190.9125,0,-18.33,-114.6223,
13,34.169,13,2.995018,0.6071498,0.2027199,191.2112,0,-18.33,-114.6224,
13,34.269,13,2.994965,0.6257803,0.2089441,191.0125,0,-18.33,-114.6225,
13,34.369,13,2.995822,0.623257,0.2080421,190.6137,0,-18.33,-114.6227,
13,34.469,13,2.997024,0.6046038,0.2017347,191.1125,0,-18.33,-114.6227,
13,34.569,13,2.996237,0.6253062,0.2086972,191.0275,0,-18.33,-114.6228,
13,34.669,13,2.997754,0.6200031,0.2068225,190.8488,0,-18.33,-114.6232,
13,34.769,13,2.999915,0.6105141,0.2035104,190.72,0,-18.33,-114.6233,
13,34.869,13,3.00121,0.6260206,0.2085894,191.2425,0,-18.33,-114.6233,
13,34.969,13,2.996603,0.615395,0.2053642,190.995,0,-18.33,-114.6233,
13,35.069,13,3.002984,0.6158269,0.2050717,190.9113,0,-18.33,-114.6233,
13,35.169,13,2.997519,0.6263193,0.2089459,190.7175,0,-18.33,-114.6233,
13,35.269,13,2.996516,0.6055163,0.2020734,191.1025,0,-18.33,-114.6234,
13,35.369,13,3.002216,0.6219321,0.2071577,190.8425,0,-18.33,-114.6235,
13,35.469,13,3.000677,0.6267058,0.2088548,190.785,0,-18.33,-114.6236,
13,35.569,13,2.997408,0.608413,0.2029797,191.0775,0,-18.33,-114.6236,
13,35.669,13,3.002981,0.6255724,0.2083172,191.1437,0,-18.33,-114.6235,
13,35.769,13,3.000912,0.6159178,0.2052435,190.8175,0,-18.33,-114.6235,
13,35.869,13,2.99873,0.6168888,0.2057167,190.86,0,-18.33,-114.6235,
13,35.969,13,3.00029,0.6236824,0.207874,191.0875,0,-18.33,-114.6233,
13,36.069,13,2.998634,0.6120404,0.2041064,191.215,0,-18.33,-114.6231,
13,36.169,13,2.999021,0.6235071,0.2079035,190.8837,0,-18.33,-114.623,
13,36.269,13,2.997665,0.6250399,0.2085089,190.78,0,-18.33,-114.623,
13,36.369,13,2.997262,0.6063444,0.2022994,191.0762,0,-18.33,-114.623,
13,36.469,13,2.996163,0.6264525,0.2090849,191.0875,0,-18.33,-114.6232,
13,36.569,13,2.999513,0.624884,0.2083285,190.9175,0,-18.33,-114.6232,
13,36.669,13,2.999764,0.6086338,0.2028939,191.2087,0,-18.33,-114.6234,
13,36.769,13,3.00182,0.6251633,0.2082614,191.1825,0,-18.33,-114.6234,
13,36.869,13,2.998268,0.6221334,0.2074976,190.985,0,-18.33,-114.6234,
13,36.969,13,3.000659,0.611563,0.2038096,190.9512,0,-18.33,-114.6235,
13,37.069,13,3.000046,0.6243806,0.2081237,191.2425,0,-18.33,-114.6236,
13,37.169,13,2.99529,0.6192887,0.2067542,191.1437,0,-18.33,-114.6235,
13,37.269,13,3.002563,0.6174182,0.2056304,190.9925,0,-18.33,-114.6235,
13,37.369,13,3.000126,0.6255432,0.2085056,191.22,0,-18.33,-114.6236,
13,37.469,13,2.997061,0.6113,0.2039665,191.1962,0,-18.33,-114.6235,
13,37.569,13,3.001922,0.624267,0.2079558,190.9575,0,-18.33,-114.6236,
13,37.669,13,3.002526,0.6226952,0.2073905,190.76,0,-18.33,-114.6237,
13,37.769,13,2.997163,0.6107998,0.2037927,191.1675,0,-18.33,-114.6237,
13,37.869,13,3.003052,0.6241468,0.2078375,191.235,0,-18.33,-114.6236,
13,37.969,13,3.000631,0.6179475,0.2059392,191.0788,0,-18.33,-114.6237,
13,38.069,13,3.000593,0.6167362,0.2055381,190.7325,0,-18.33,-114.6237,
13,38.169,13,3.002169,0.6228414,0.2074638,191.2863,0,-18.33,-114.6238,
13,38.269,13,2.999182,0.6107739,0.2036469,190.83,0,-18.33,-114.6238,
13,38.369,13,2.999717,0.6219223,0.207327,190.8325,0,-18.33,-114.6239,
13,38.469,13,3.001981,0.626446,0.2086776,190.9413,0,-18.33,-114.6238,
13,38.569,13,3.001321,0.6083059,0.2026794,191.4063,0,-18.33,-114.6238,
13,38.669,13,3.00255,0.6275696,0.2090122,191.005,0,-18.33,-114.6238,
13,38.769,13,3.00042,0.6250074,0.2083066,190.8925,0,-18.33,-114.6235,
13,38.869,13,2.999841,0.6081824,0.2027382,190.9125,0,-18.33,-114.6235,
13,38.969,13,3.001758,0.628271,0.2093011,191.4225,0,-18.33,-114.6235,
13,39.069,13,2.996912,0.6236954,0.2081127,190.7225,0,-18.33,-114.6232,
13,39.169,13,2.999785,0.6095626,0.2032021,190.8463,0,-18.33,-114.6232,
13,39.269,13,2.998968,0.628625,0.2096138,191.1387,0,-18.33,-114.6234,
13,39.369,13,2.997717,0.6186067,0.2063593,191.0662,0,-18.33,-114.6236,
13,39.469,13,3.000615,0.6147975,0.2048905,190.6687,0,-18.33,-114.6236,
13,39.569,13,2.999723,0.6249717,0.2083431,191.03,0,-18.33,-114.6235,
13,39.669,13,2.996745,0.6097379,0.2034667,190.9738,0,-18.33,-114.6236,
13,39.769,13,3.003609,0.6246534,0.2079676,191.0562,0,-18.33,-114.6237,
13,39.869,13,3.00208,0.6231726,0.2075803,190.6125,0,-18.33,-114.6237,
13,39.969,13,2.996819,0.6111408,0.2039298,191.02,0,-18.33,-114.6237,
13,40.069,13,3.002491,0.6261278,0.2085361,191.1,0,-18.33,-114.6238,
13,40.169,13,2.999665,0.6211949,0.2070881,190.8913,0,-18.33,-114.6238,
13,40.269,13,2.997318,0.6179507,0.2061679,190.675,0,-18.33,-114.6237,
13,40.369,13,3.000015,0.6225328,0.2075099,191.1875,0,-18.33,-114.6236,
13,40.469,13,3.000463,0.6167362,0.205547,190.9538,0,-18.33,-114.6238,
13,40.569,13,3.000429,0.6233999,0.2077702,190.7363,0,-18.33,-114.6238,
13,40.669,13,3.000584,0.6253127,0.208397,190.9888,0,-18.33,-114.6237,
13,40.769,13,2.999287,0.6093613,0.2031687,191.0938,0,-18.33,-114.6237,
13,40.869,13,3.0009,0.6282548,0.2093555,191.0662,0,-18.33,-114.6235,
13,40.969,13,2.999219,0.6260076,0.2087235,190.5963,0,-18.33,-114.6236,
13,41.069,13,2.999429,0.6096827,0.2032662,190.9525,0,-18.33,-114.6235,
13,41.169,13,2.998293,0.6268812,0.2090794,191.1237,0,-18.33,-114.6234,
13,41.269,13,2.997881,0.6250366,0.2084928,190.8038,0,-18.33,-114.6233,
13,41.369,13,2.998293,0.6134108,0.2045867,190.6575,0,-18.33,-114.6234,
13,41.469,13,2.995986,0.6296188,0.2101541,191.2462,0,-18.33,-114.6233,
13,41.569,13,2.99659,0.6214319,0.2073797,191.0137,0,-18.33,-114.6232,
13,41.669,13,2.998866,0.6156645,0.2052991,190.9287,0,-18.33,-114.6231,
13,41.769,13,2.999296,0.6288491,0.2096656,190.73,0,-18.33,-114.6231,
13,41.869,13,2.9929,0.6124983,0.2046505,191.0037,0,-18.33,-114.6233,
13,41.969,13,3.000454,0.6222243,0.2073767,191.1263,0,-18.33,-114.6232,
13,42.069,13,2.996349,0.627771,0.209512,190.9587,0,-18.33,-114.6232,
13,42.169,13,2.992937,0.6143526,0.2052675,191.025,0,-18.33,-114.6232,
13,42.269,13,2.997983,0.6231044,0.2078412,191.2688,0,-18.33,-114.623,
13,42.369,13,2.995311,0.6257835,0.208921,190.96,0,-18.33,-114.6228,
13,42.469,13,2.993488,0.6162783,0.205873,191.285,0,-18.33,-114.6229,
13,42.569,13,2.995349,0.6264947,0.2091559,191.1425,0,-18.33,-114.6229,
13,42.669,13,2.993819,0.6152813,0.2055172,191.1888,0,-18.33,-114.6228,
13,42.769,13,2.995699,0.6225783,0.2078241,190.6675,0,-18.33,-114.6225,
13,42.869,13,2.993516,0.6262187,0.2091917,191.3313,0,-18.33,-114.6225,
13,42.969,13,2.996398,0.6093223,0.2033516,191.3225,0,-18.33,-114.6227,
13,43.069,13,2.99524,0.6228998,0.2079632,191.2137,0,-18.33,-114.6227,
13,43.169,13,2.992528,0.6261797,0.2092477,190.8862,0,-18.33,-114.6227,
13,43.269,13,2.994203,0.6104264,0.2038694,191.25,0,-18.33,-114.6229,
13,43.369,13,2.993643,0.626537,0.2092891,191.0987,0,-18.33,-114.623,
13,43.469,13,2.994333,0.6245852,0.2085891,190.895,0,-18.33,-114.6231,
13,43.569,13,2.996603,0.6142746,0.2049904,190.9763,0,-18.33,-114.6232,
13,43.669,13,2.998606,0.6235883,0.2079594,191.2612,0,-18.33,-114.6233,
13,43.769,13,2.994779,0.6200453,0.2070421,191.0488,0,-18.33,-114.6232,
13,43.869,13,2.996206,0.6180416,0.2062747,190.7787,0,-18.33,-114.6233,
13,43.969,13,2.999045,0.6270565,0.2090854,190.9025,0,-18.33,-114.6234,
13,44.069,13,2.991782,0.6128945,0.2048593,191.1712,0,-18.33,-114.6234,
13,44.169,13,2.998293,0.6278716,0.2094097,190.9612,0,-18.33,-114.6232,
13,44.269,13,2.99572,0.6204415,0.2071093,190.875,0,-18.33,-114.6233,
13,44.369,13,2.993042,0.6136446,0.2050237,191.055,0,-18.33,-114.6234,
13,44.469,13,2.998271,0.6249879,0.2084494,191.01,0,-18.33,-114.6235,
13,44.569,13,2.997169,0.6236175,0.2080688,190.695,0,-18.33,-114.6235,
13,44.669,13,2.993658,0.6138362,0.2050455,190.7862,0,-18.33,-114.6234,
13,44.769,13,2.999392,0.625173,0.2084332,191.2225,0,-18.33,-114.6234,
13,44.869,13,2.996838,0.6186002,0.2064176,190.9487,0,-18.33,-114.6234,
13,44.969,13,2.997405,0.6212307,0.2072562,190.5938,0,-18.33,-114.6234,
13,45.069,13,2.997241,0.6237344,0.2081029,191.0488,0,-18.33,-114.6237,
13,45.169,13,2.99803,0.6143818,0.2049285,191.2012,0,-18.33,-114.6239,
13,45.269,13,2.996692,0.6275761,0.2094229,190.9563,0,-18.33,-114.6238,
13,45.369,13,2.997736,0.6260336,0.2088355,190.6362,0,-18.33,-114.6235,
13,45.469,13,2.998278,0.6125113,0.2042877,191.105,0,-18.33,-114.6235,
13,45.569,13,2.998104,0.6273163,0.2092377,190.9438,0,-18.33,-114.6236,
13,45.669,13,2.997931,0.6268357,0.2090894,190.75,0,-18.33,-114.6236,
13,45.769,13,2.996943,0.6133004,0.204642,190.9238,0,-18.33,-114.6235,
13,45.869,13,2.998488,0.6279073,0.209408,191.2238,0,-18.33,-114.6236,
13,45.969,13,2.995445,0.6227699,0.2079057,190.8225,0,-18.33,-114.6235,
13,46.069,13,2.999776,0.6199544,0.2066669,191.0037,0,-18.33,-114.6236,
13,46.169,13,2.996674,0.6291089,0.2099357,190.7375,0,-18.33,-114.6236,
13,46.269,13,2.992677,0.6132485,0.2049164,191.0488,0,-18.33,-114.6236,
13,46.369,13,3.000135,0.6268877,0.2089531,190.9775,0,-18.33,-114.6239,
13,46.469,13,2.998089,0.6289433,0.2097814,190.81,0,-18.33,-114.6241,
13,46.569,13,2.998178,0.6115403,0.2039706,191.1012,0,-18.33,-114.6244,
13,46.669,13,3.004572,0.6273293,0.2087916,191.1412,0,-18.33,-114.6243,
13,46.769,13,3.00464,0.619201,0.2060816,190.7862,0,-18.33,-114.6242,
13,46.869,13,2.997188,0.6124203,0.2043316,190.8325,0,-18.33,-114.6241,
13,46.969,13,3.000129,0.6271832,0.2090521,191.2112,0,-18.33,-114.624,
13,47.069,13,2.999163,0.6120306,0.2040671,191.17,0,-18.33,-114.624,
13,47.169,13,2.99834,0.6224062,0.2075836,190.8112,0,-18.33,-114.624,
13,47.269,13,2.999073,0.6283165,0.2095036,190.7688,0,-18.33,-114.624,
13,47.369,13,3.000956,0.6139629,0.2045891,191.0762,0,-18.33,-114.6242,
13,47.469,13,2.999163,0.6268844,0.2090198,190.9837,0,-18.33,-114.6241,
13,47.569,13,2.999823,0.6259589,0.2086653,190.8325,0,-18.33,-114.624,
13,47.669,13,2.999606,0.6121054,0.2040619,191.365,0,-18.33,-114.6241,
13,47.769,13,3.001838,0.6276313,0.2090823,191.1075,0,-18.33,-114.6242,
13,47.869,13,3.000838,0.6242897,0.2080384,190.7862,0,-18.33,-114.6243,
13,47.969,13,3.002296,0.6157717,0.2051002,190.8275,0,-18.33,-114.6245,
13,48.069,13,3.002256,0.6268357,0.2087882,191.2213,0,-18.33,-114.6245,
13,48.169,13,2.998751,0.6239585,0.2080728,190.9888,0,-18.33,-114.6246,
13,48.269,13,3.003717,0.6201265,0.206453,191.0975,0,-18.33,-114.6246,
13,48.369,13,3.001525,0.6295798,0.2097533,191.165,0,-18.33,-114.6246,
13,48.469,13,2.998841,0.6151092,0.2051156,191.0875,0,-18.33,-114.6246,
13,48.569,13,3.003804,0.6254621,0.2082233,191.1712,0,-18.33,-114.6243,
13,48.669,13,3.003216,0.6270922,0.2088069,190.9325,0,-18.33,-114.6243,
13,48.769,13,2.998142,0.6157554,0.205379,191.0562,0,-18.33,-114.6243,
13,48.869,13,3.002485,0.6267415,0.2087409,191.1012,0,-18.33,-114.624,
13,48.969,13,2.999971,0.624621,0.208209,191.0625,0,-18.33,-114.624,
13,49.069,13,2.996627,0.6150183,0.2052368,190.7262,0,-18.33,-114.624,
13,49.169,13,3.000448,0.6276086,0.2091716,190.7237,0,-18.33,-114.6239,
13,49.269,13,2.998101,0.6209124,0.2071019,190.8562,0,-18.33,-114.6239,
13,49.369,13,2.997708,0.6209221,0.2071323,190.8875,0,-18.33,-114.6239,
13,49.469,13,2.998541,0.6297292,0.2100119,191.0037,0,-18.33,-114.6239,
13,49.569,13,3.000163,0.6155931,0.2051865,191.3013,0,-18.33,-114.6239,
13,49.669,13,3.000138,0.6279138,0.209295,190.7287,0,-18.33,-114.624,
13,49.769,13,2.999423,0.6290374,0.2097195,190.75,0,-18.33,-114.6242,
13,49.869,13,3.001253,0.6110857,0.2036102,190.9413,0,-18.33,-114.6241,
13,49.969,13,3.000553,0.6268747,0.2089197,190.9637,0,-18.33,-114.6241,
13,50.069,13,2.997284,0.6274267,0.2093318,190.6587,0,-18.33,-114.6239,
13,50.169,13,2.999953,0.6151709,0.2050602,191.1188,0,-18.33,-114.6239,
13,50.269,13,2.998213,0.6265207,0.2089647,191.14,0,-18.33,-114.6239,
13,50.369,13,2.998284,0.6225134,0.2076232,190.7738,0,-18.33,-114.6237,
13,50.469,13,3.000337,0.6214709,0.2071337,190.795,0,-18.33,-114.6238,
13,50.569,13,2.999336,0.6263713,0.2088366,190.9025,0,-18.33,-114.6238,
13,50.669,13,2.995169,0.612797,0.2045951,191.0525,0,-18.33,-114.6238,
13,50.769,13,3.000618,0.6294174,0.2097626,190.9962,0,-18.33,-114.624,
13,50.869,13,2.999457,0.6249392,0.2083507,190.7487,0,-18.33,-114.624,
13,50.969,13,2.995949,0.6113974,0.2040747,191.1188,0,-18.33,-114.624,
13,51.069,13,3.002055,0.6302942,0.2099542,191.0125,0,-18.33,-114.6242,
13,51.169,13,3.001135,0.6255627,0.208442,190.6638,0,-18.33,-114.6245,
13,51.269,13,2.998578,0.6099296,0.2034063,190.5162,0,-18.33,-114.6246,
13,51.369,13,3.001138,0.6305442,0.2101017,191.1938,0,-18.33,-114.6246,
13,51.469,13,3.002083,0.6213053,0.2069581,190.9287,0,-18.33,-114.6246,
13,51.569,13,3.003089,0.6202531,0.2065384,190.6812,0,-18.33,-114.6246,
13,51.669,13,3.002055,0.628086,0.2092187,191.0488,0,-18.33,-114.6247,
13,51.769,13,3.003204,0.6153398,0.2048945,191.1762,0,-18.33,-114.6248,
13,51.869,13,3.003603,0.6287712,0.209339,190.8125,0,-18.33,-114.6246,
13,51.969,13,3.001194,0.6280015,0.2092505,190.7688,0,-18.33,-114.6245,
13,52.069,13,3.001621,0.6107447,0.2034716,191.0813,0,-18.33,-114.6248,
13,52.169,13,3.001346,0.6289335,0.2095505,190.9375,0,-18.33,-114.6249,
13,52.269,13,3.004235,0.6282905,0.209135,191.0012,0,-18.33,-114.6249,
13,52.369,13,3.0049,0.6139499,0.2043162,190.765,0,-18.33,-114.6248,
13,52.469,13,3.001578,0.6313756,0.2103479,191.13,0,-18.33,-114.6248,
13,52.569,13,3.003275,0.622653,0.2073247,191.0387,0,-18.33,-114.6247,
13,52.669,13,3.003315,0.620172,0.2064958,190.9837,0,-18.33,-114.6244,
13,52.769,13,3.001584,0.629622,0.2097632,190.9587,0,-18.33,-114.6244,
13,52.869,13,2.997723,0.6170609,0.2058432,191.035,0,-18.33,-114.6244,
13,52.969,13,3.004169,0.6276248,0.2089179,191.0213,0,-18.33,-114.6245,
13,53.069,13,3.001748,0.6288881,0.2095073,190.8038,0,-18.33,-114.6245,
13,53.169,13,2.995767,0.6180124,0.2062953,191.0412,0,-18.33,-114.6244,
13,53.269,13,3.001352,0.6300961,0.2099374,191.3862,0,-18.33,-114.6245,
13,53.369,13,3.000634,0.6276248,0.2091641,190.8537,0,-18.33,-114.6244,
13,53.469,13,2.999789,0.6178273,0.205957,191.1888,0,-18.33,-114.6246,
13,53.569,13,3.003042,0.6314211,0.2102605,191.085,0,-18.33,-114.6247,
13,53.669,13,3.000823,0.6222016,0.2073437,191.0163,0,-18.33,-114.6246,
13,53.769,13,3.001519,0.6228771,0.2075206,190.8325,0,-18.33,-114.6245,
13,53.869,13,3.003303,0.6287842,0.2093643,191.2925,0,-18.33,-114.6247,
13,53.969,13,3.001463,0.6159503,0.2052167,191.245,0,-18.33,-114.6246,
13,54.069,13,2.999971,0.6275664,0.2091908,190.9987,0,-18.33,-114.6246,
13,54.169,13,3.00369,0.6309112,0.2100454,190.8825,0,-18.33,-114.6247,
13,54.269,13,3.003327,0.6143201,0.2045465,191.0625,0,-18.33,-114.6248,
13,54.369,13,3.000191,0.6310509,0.2103369,190.93,0,-18.33,-114.6247,
13,54.469,13,3.001488,0.6256114,0.2084337,190.99,0,-18.33,-114.6245,
13,54.569,13,3.002433,0.615015,0.2048389,190.8713,0,-18.33,-114.6244,
13,54.669,13,3.000352,0.6333988,0.2111081,191.2538,0,-18.33,-114.6243,
13,54.769,13,3.001067,0.6211137,0.2069643,191.0662,0,-18.33,-114.6243,
13,54.869,13,3.001439,0.6201233,0.2066087,190.845,0,-18.33,-114.6245,
13,54.969,13,3.002272,0.6316776,0.2103999,190.9325,0,-18.33,-114.6248,
13,55.069,13,2.997349,0.615343,0.2052958,191.135,0,-18.33,-114.6249,
13,55.169,13,3.004903,0.6254621,0.2081472,190.9512,0,-18.33,-114.6249,
13,55.269,13,3.001581,0.6302455,0.2099712,190.8725,0,-18.33,-114.6246,
13,55.369,13,2.998974,0.6119494,0.2040529,191.1138,0,-18.33,-114.6244,
13,55.469,13,3.001702,0.6303267,0.2099898,191.1387,0,-18.33,-114.6242,
13,55.569,13,2.999364,0.6284789,0.2095374,190.51,0,-18.33,-114.6243,
13,55.669,13,2.997919,0.6202888,0.2069065,190.9225,0,-18.33,-114.6244,
13,55.769,13,3.002841,0.6291414,0.2095154,191.2387,0,-18.33,-114.6244,
13,55.869,13,2.999723,0.6226075,0.207555,191.165,0,-18.33,-114.6245,
13,55.969,13,2.998222,0.6237636,0.2080445,190.635,0,-18.33,-114.6244,
13,56.069,13,3.001346,0.6281379,0.2092854,191.0438,0,-18.33,-114.6245,
13,56.169,13,3.002101,0.6172655,0.2056112,190.9937,0,-18.33,-114.6248,
13,56.269,13,2.998869,0.6304761,0.210238,190.7088,0,-18.33,-114.625,
13,56.369,13,3.001996,0.629596,0.2097258,190.84,0,-18.33,-114.6249,
13,56.469,13,3.002649,0.6139109,0.2044564,191.08,0,-18.33,-114.6246,
13,56.569,13,3.001194,0.6342983,0.2113486,190.8363,0,-18.33,-114.6245,
13,56.669,13,3.002055,0.6324667,0.2106779,190.8763,0,-18.33,-114.6247,
13,56.769,13,3.002792,0.6121313,0.2038541,190.6575,0,-18.33,-114.6247,
13,56.869,13,2.998915,0.6346003,0.2116099,191.1563,0,-18.33,-114.6244,
13,56.969,13,2.998111,0.6275988,0.2093315,191.0012,0,-18.33,-114.6244,
13,57.069,13,3.000432,0.6183209,0.2060773,190.7162,0,-18.33,-114.6244,
13,57.169,13,2.999309,0.6335059,0.2112173,190.93,0,-18.33,-114.6243,
13,57.269,13,2.99547,0.6177981,0.2062442,191.1625,0,-18.33,-114.6244,
13,57.369,13,3.002628,0.629976,0.2098082,191.0213,0,-18.33,-114.6245,
13,57.469,13,3.000748,0.6309892,0.2102773,190.8087,0,-18.33,-114.6246,
13,57.569,13,2.998302,0.6135634,0.2046369,191.0775,0,-18.33,-114.6245,
13,57.669,13,3.001151,0.6336293,0.2111288,191.1925,0,-18.33,-114.6245,
13,57.769,13,3.002154,0.6309242,0.2101572,190.8375,0,-18.33,-114.6247,
