Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius
Rotary_3N_4tests_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Velocity (rpm),Rotary.Position (rev),XYZ.Y Position (mm),XYZ.X Position (mm),XYZ.Z Position (mm),RTC.Temperature (°C),,DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step),DAQ.COF (Smoothed per Step)
4,74.948,4,2.997423,0.4560824,0.14136688141924178,119.4137,148.80625,-9.33,0,-116.3793,25.1,,35.34172035481045,35.34172035481045,35.34172035481045,0.14136688141924178,0.14136688141924178,0.14136688141924178,0.14136688141924178,0.14136688141924178
4,75.048,4,2.994417,0.4386664,0.1413818692825183,118.9637,149.00005,-9.33,0,-116.3795,25.1,,35.345467320629574,35.345467320629574,35.345467320629574,0.1413818692825183,0.1413818692825183,0.1413818692825183,0.1413818692825183,0.1413818692825183
4,75.148,4,3.006009,0.4508833,0.141398458311956,119.8662,149.18875,-9.33,0,-116.3795,25.1,,35.349614577989,35.349614577989,35.349614577989,0.141398458311956,0.141398458311956,0.141398458311956,0.141398458311956,0.141398458311956
4,75.248,4,3.006978,0.4456874,0.1414162462592238,119.7375,149.38005,-9.33,0,-116.3793,25.1,,35.35406156480595,35.35406156480595,35.35406156480595,0.1414162462592238,0.1414162462592238,0.1414162462592238,0.1414162462592238,0.1414162462592238
4,75.348,4,3.00399,0.437296,0.14143491909590186,119.455,149.57125,-9.33,0,-116.3791,25.1,,35.35872977397547,35.35872977397547,35.35872977397547,0.14143491909590186,0.14143491909590186,0.14143491909590186,0.14143491909590186,0.14143491909590186
4,75.448,4,2.998488,0.4593006,0.14145429372580892,119.4038,149.80745,-9.33,0,-116.3792,25.1,,35.36357343145223,35.36357343145223,35.36357343145223,0.14145429372580892,0.14145429372580892,0.14145429372580892,0.14145429372580892,0.14145429372580892
4,75.548,4,2.99481,0.4311584,0.14147430488980145,119.0038,150.00375,-9.33,0,-116.3794,25.1,,35.368576222450365,35.368576222450365,35.368576222450365,0.14147430488980145,0.14147430488980145,0.14147430488980145,0.14147430488980145,0.14147430488980145
4,75.648,4,3.004969,0.4462687,0.1414949827105125,119.5737,150.19375,-9.33,0,-116.3795,25.1,,35.37374567762812,35.37374567762812,35.37374567762812,0.1414949827105125,0.1414949827105125,0.1414949827105125,0.1414949827105125,0.1414949827105125
4,75.748,4,3.007253,0.4347046,0.14151640698565388,119.3037,150.38245,-9.33,0,-116.3793,25.1,,35.37910174641347,35.37910174641347,35.37910174641347,0.14151640698565388,0.14151640698565388,0.14151640698565388,0.14151640698565388,0.14151640698565388
4,75.848,4,3.00526,0.4303595,0.14153862533410919,119.3312,150.57495,-9.33,0,-116.3792,25.1,,35.384656333527296,35.384656333527296,35.384656333527296,0.14153862533410919,0.14153862533410919,0.14153862533410919,0.14153862533410919,0.14153862533410919
4,75.948,4,2.996433,0.4563389,0.14156155273443713,119.275,150.76875,-9.33,0,-116.3791,25.1,,35.39038818360928,35.39038818360928,35.39038818360928,0.14156155273443713,0.14156155273443713,0.14156155273443713,0.14156155273443713,0.14156155273443713
4,76.048,4,2.9949,0.4300283,0.1415849320923899,118.855,150.96125,-9.33,0,-116.3789,25.1,,35.39623302309747,35.39623302309747,35.39623302309747,0.1415849320923899,0.1415849320923899,0.1415849320923899,0.1415849320923899,0.1415849320923899
4,76.148,4,3.002216,0.4437357,0.14160840406135017,119.8087,151.19875,-9.33,0,-116.3788,25.1,,35.40210101533754,35.40210101533754,35.40210101533754,0.14160840406135017,0.14160840406135017,0.14160840406135017,0.14160840406135017,0.14160840406135017
4,76.248,4,3.008368,0.4293008,0.14163162382668104,119.4875,151.38995,-9.33,0,-116.3786,25.1,,35.40790595667026,35.40790595667026,35.40790595667026,0.14163162382668104,0.14163162382668104,0.14163162382668104,0.14163162382668104,0.14163162382668104
4,76.348,4,3.004941,0.4206626,0.14165434495240728,119.5662,151.57995,-9.33,0,-116.3786,25.1,,35.41358623810182,35.41358623810182,35.41358623810182,0.14165434495240728,0.14165434495240728,0.14165434495240728,0.14165434495240728,0.14165434495240728
4,76.448,4,2.997454,0.4494674,0.14167641632708547,118.9125,151.77245,-9.33,0,-116.3787,25.1,,35.419104081771366,35.419104081771366,35.419104081771366,0.14167641632708547,0.14167641632708547,0.14167641632708547,0.14167641632708547,0.14167641632708547
4,76.548,4,2.996637,0.4273101,0.14169774270030766,119.4475,151.96745,-9.33,0,-116.379,25.1,,35.424435675076914,35.424435675076914,35.424435675076914,0.14169774270030766,0.14169774270030766,0.14169774270030766,0.14169774270030766,0.14169774270030766
4,76.648,4,3.003702,0.4362601,0.1417182992118988,119.6775,152.15755,-9.33,0,-116.379,25.1,,35.4295748029747,35.4295748029747,35.4295748029747,0.1417182992118988,0.1417182992118988,0.1417182992118988,0.1417182992118988,0.1417182992118988
4,76.748,4,3.009919,0.43009,0.14173817402263802,119.575,152.39375,-9.33,0,-116.3791,25.1,,35.434543505659505,35.434543505659505,35.434543505659505,0.14173817402263802,0.14173817402263802,0.14173817402263802,0.14173817402263802,0.14173817402263802
4,76.848,4,3.007229,0.421481,0.14175756638539858,119.32,152.58745,-9.33,0,-116.3791,25.1,,35.439391596349644,35.439391596349644,35.439391596349644,0.14175756638539858,0.14175756638539858,0.14175756638539858,0.14175756638539858,0.14175756638539858
4,76.948,4,2.998457,0.4485191,0.1417767051492808,119.03,152.77995,-9.33,0,-116.379,25.1,,35.444176287320204,35.444176287320204,35.444176287320204,0.1417767051492808,0.1417767051492808,0.1417767051492808,0.1417767051492808,0.1417767051492808
4,77.048,4,2.997755,0.4248876,0.1417957375908055,119.3987,152.96995,-9.33,0,-116.3791,25.1,,35.44893439770137,35.44893439770137,35.44893439770137,0.1417957375908055,0.1417957375908055,0.1417957375908055,0.1417957375908055,0.1417957375908055
4,77.148,4,3.004006,0.429434,0.14181466453300098,119.6862,153.15875,-9.33,0,-116.379,25.1,,35.453666133250245,35.453666133250245,35.453666133250245,0.14181466453300098,0.14181466453300098,0.14181466453300098,0.14181466453300098,0.14181466453300098
4,77.248,4,3.01222,0.4229488,0.14183332210520821,119.4762,153.35125,-9.33,0,-116.3787,25.1,,35.458330526302056,35.458330526302056,35.458330526302056,0.14183332210520821,0.14183332210520821,0.14183332210520821,0.14183332210520821,0.14183332210520821
4,77.348,4,3.007495,0.4224975,0.14185138532468364,119.365,153.58995,-9.33,0,-116.3788,25.1,,35.46284633117091,35.46284633117091,35.46284633117091,0.14185138532468364,0.14185138532468364,0.14185138532468364,0.14185138532468364,0.14185138532468364
4,77.448,4,3.000101,0.4433752,0.1418683852235642,119.1387,153.77745,-9.33,0,-116.3789,25.1,,35.467096305891054,35.467096305891054,35.467096305891054,0.1418683852235642,0.1418683852235642,0.1418683852235642,0.1418683852235642,0.1418683852235642
4,77.548,4,2.999247,0.4154927,0.14188377573909194,119.4312,153.96875,-9.33,0,-116.379,25.1,,35.47094393477298,35.47094393477298,35.47094393477298,0.14188377573909194,0.14188377573909194,0.14188377573909194,0.14188377573909194,0.14188377573909194
4,77.648,4,3.004665,0.4296223,0.14189705952350706,119.4837,154.16245,-9.33,0,-116.3791,25.1,,35.47426488087677,35.47426488087677,35.47426488087677,0.14189705952350706,0.14189705952350706,0.14189705952350706,0.14189705952350706,0.14189705952350706
4,77.748,4,3.013421,0.4137716,0.1419078902446674,119.4987,154.35625,-9.33,0,-116.3791,25.1,,35.47697256116685,35.47697256116685,35.47697256116685,0.1419078902446674,0.1419078902446674,0.1419078902446674,0.1419078902446674,0.1419078902446674
4,77.848,4,3.009353,0.4154311,0.1419160912493991,119.37,154.54375,-9.33,0,-116.379,25.1,,35.479022812349776,35.479022812349776,35.479022812349776,0.1419160912493991,0.1419160912493991,0.1419160912493991,0.1419160912493991,0.1419160912493991
4,77.948,4,3.002216,0.4353378,0.1419215964584146,118.97,154.77995,-9.33,0,-116.3792,25.1,,35.48039911460365,35.48039911460365,35.48039911460365,0.1419215964584146,0.1419215964584146,0.1419215964584146,0.1419215964584146,0.1419215964584146
4,78.048,4,3.001337,0.4128883,0.14192438162864543,119.5625,154.97005,-9.33,0,-116.3793,25.1,,35.481095407161355,35.481095407161355,35.481095407161355,0.14192438162864543,0.14192438162864543,0.14192438162864543,0.14192438162864543,0.14192438162864543
4,78.148,4,3.005876,0.42757,0.1419244456546148,119.6075,155.16005,-9.33,0,-116.3795,25.1,,35.4811114136537,35.4811114136537,35.4811114136537,0.1419244456546148,0.1419244456546148,0.1419244456546148,0.1419244456546148,0.1419244456546148
4,78.248,4,3.015994,0.4267451,0.14192182399940614,119.3,155.35745,-9.33,0,-116.3795,25.1,,35.480455999851536,35.480455999851536,35.480455999851536,0.14192182399940614,0.14192182399940614,0.14192182399940614,0.14192182399940614,0.14192182399940614
4,78.348,4,3.010956,0.4154116,0.14191660041187273,119.2575,155.55125,-9.33,0,-116.3794,25.1,,35.479150102968184,35.479150102968184,35.479150102968184,0.14191660041187273,0.14191660041187273,0.14191660041187273,0.14191660041187273,0.14191660041187273
4,78.448,4,3.004436,0.4350066,0.14190887539424613,119.135,155.74375,-9.33,0,-116.3792,25.1,,35.477218848561535,35.477218848561535,35.477218848561535,0.14190887539424613,0.14190887539424613,0.14190887539424613,0.14190887539424613,0.14190887539424613
4,78.548,4,3.003777,0.4156227,0.14189870043914873,119.3587,155.93375,-9.33,0,-116.3792,25.1,,35.474675109787185,35.474675109787185,35.474675109787185,0.14189870043914873,0.14189870043914873,0.14189870043914873,0.14189870043914873,0.14189870043914873
4,78.648,4,3.004928,0.427859,0.14188605514665134,119.6288,156.17125,-9.33,0,-116.3792,25.1,,35.47151378666283,35.47151378666283,35.47151378666283,0.14188605514665134,0.14188605514665134,0.14188605514665134,0.14188605514665134,0.14188605514665134
4,78.748,4,3.019171,0.4257741,0.14187089646891984,119.4238,156.36375,-9.33,0,-116.3793,25.1,,35.46772411722996,35.46772411722996,35.46772411722996,0.14187089646891984,0.14187089646891984,0.14187089646891984,0.14187089646891984,0.14187089646891984
4,78.848,4,3.011827,0.4036591,0.14185323171506142,119.155,156.55255,-9.33,0,-116.3792,25.1,,35.46330792876535,35.46330792876535,35.46330792876535,0.14185323171506142,0.14185323171506142,0.14185323171506142,0.14185323171506142,0.14185323171506142
4,78.948,4,3.004405,0.4254819,0.14183313867266725,119.2288,156.74375,-9.33,0,-116.3792,25.1,,35.45828466816681,35.45828466816681,35.45828466816681,0.14183313867266725,0.14183313867266725,0.14183313867266725,0.14183313867266725,0.14183313867266725
4,79.048,4,3.001269,0.4039579,0.14181074189889478,119.18,156.93755,-9.33,0,-116.3794,25.1,,35.452685474723694,35.452685474723694,35.452685474723694,0.14181074189889478,0.14181074189889478,0.14181074189889478,0.14181074189889478,0.14181074189889478
4,79.148,4,3.005092,0.4219324,0.14178621578683795,119.64,157.12875,-9.33,0,-116.3795,25.1,,35.446553946709486,35.446553946709486,35.446553946709486,0.14178621578683795,0.14178621578683795,0.14178621578683795,0.14178621578683795,0.14178621578683795
4,79.248,4,3.020025,0.4106638,0.14175981030061086,119.245,157.36625,-9.33,0,-116.3793,25.1,,35.43995257515272,35.43995257515272,35.43995257515272,0.14175981030061086,0.14175981030061086,0.14175981030061086,0.14175981030061086,0.14175981030061086
4,79.348,4,3.013285,0.4049613,0.141731848366498,119.3688,157.55875,-9.33,0,-116.3793,25.1,,35.432962091624496,35.432962091624496,35.432962091624496,0.141731848366498,0.141731848366498,0.141731848366498,0.141731848366498,0.141731848366498
4,79.448,4,3.004854,0.4323567,0.14170267395805886,118.9163,157.75005,-9.33,0,-116.3791,25.1,,35.42566848951471,35.42566848951471,35.42566848951471,0.14170267395805886,0.14170267395805886,0.14170267395805886,0.14170267395805886,0.14170267395805886
4,79.548,4,3.001139,0.4071858,0.1416726120811413,119.7775,157.93875,-9.33,0,-116.3789,25.1,,35.418153020285324,35.418153020285324,35.418153020285324,0.1416726120811413,0.1416726120811413,0.1416726120811413,0.1416726120811413,0.1416726120811413
4,79.648,4,2.999588,0.4210946,0.14164199992905063,119.82,158.13005,-9.33,0,-116.3787,25.1,,35.41049998226266,35.41049998226266,35.41049998226266,0.14164199992905063,0.14164199992905063,0.14164199992905063,0.14164199992905063,0.14164199992905063
4,79.748,4,3.014892,0.4144243,0.1416112509137334,119.5287,158.36495,-9.33,0,-116.3788,25,,35.40281272843335,35.40281272843335,35.40281272843335,0.1416112509137334,0.1416112509137334,0.1416112509137334,0.1416112509137334,0.1416112509137334
4,79.848,4,3.008229,0.4006715,0.14158089341083743,119.3125,158.55745,-9.33,0,-116.3787,25,,35.39522335270936,35.39522335270936,35.39522335270936,0.14158089341083743,0.14158089341083743,0.14158089341083743,0.14158089341083743,0.14158089341083743
4,79.948,4,3.000201,0.4238614,0.14155154082543062,119.0062,158.74875,-9.33,0,-116.3788,25,,35.38788520635765,35.38788520635765,35.38788520635765,0.14155154082543062,0.14155154082543062,0.14155154082543062,0.14155154082543062,0.14155154082543062
4,80.048,4,2.996922,0.402568,0.14152381192608732,119.7775,158.93755,-9.33,0,-116.379,25,,35.38095298152183,35.38095298152183,35.38095298152183,0.14152381192608732,0.14152381192608732,0.14152381192608732,0.14152381192608732,0.14152381192608732
4,80.148,4,2.996751,0.4240173,0.1414982763837616,119.7725,159.12755,-9.33,0,-116.379,25,,35.3745690959404,35.3745690959404,35.3745690959404,0.1414982763837616,0.1414982763837616,0.1414982763837616,0.1414982763837616,0.1414982763837616
4,80.248,4,3.015279,0.4210101,0.14147544760455746,119.3363,159.31995,-9.33,0,-116.3791,25,,35.36886190113937,35.36886190113937,35.36886190113937,0.14147544760455746,0.14147544760455746,0.14147544760455746,0.14147544760455746,0.14147544760455746
4,80.348,4,3.008879,0.4060297,0.14145578681767776,119.205,159.55995,-9.33,0,-116.3792,25,,35.36394670441944,35.36394670441944,35.36394670441944,0.14145578681767776,0.14145578681767776,0.14145578681767776,0.14145578681767776,0.14145578681767776
4,80.448,4,3.001758,0.4289858,0.14143966337178743,118.9587,159.75005,-9.33,0,-116.3794,25,,35.359915842946855,35.359915842946855,35.359915842946855,0.14143966337178743,0.14143966337178743,0.14143966337178743,0.14143966337178743,0.14143966337178743
4,80.548,4,2.999163,0.4132293,0.14142729281784436,119.8625,159.93625,-9.33,0,-116.3796,25,,35.35682320446109,35.35682320446109,35.35682320446109,0.14142729281784436,0.14142729281784436,0.14142729281784436,0.14142729281784436,0.14142729281784436
4,80.648,4,2.997306,0.4309505,0.1414187330836223,119.1938,160.12875,-9.33,0,-116.3797,25,,35.354683270905575,35.354683270905575,35.354683270905575,0.1414187330836223,0.1414187330836223,0.1414187330836223,0.1414187330836223,0.1414187330836223
4,80.748,4,3.016461,0.4260307,0.14141393880821582,119.4475,160.31875,-9.33,0,-116.3798,25,,35.353484702053954,35.353484702053954,35.353484702053954,0.14141393880821582,0.14141393880821582,0.14141393880821582,0.14141393880821582,0.14141393880821582
4,80.848,4,3.011381,0.4155317,0.1414128154446055,119.3587,160.50995,-9.33,0,-116.3799,25,,35.35320386115137,35.35320386115137,35.35320386115137,0.1414128154446055,0.1414128154446055,0.1414128154446055,0.1414128154446055,0.1414128154446055
4,80.948,4,3.003067,0.4399102,0.14141521852761554,118.975,160.75125,-9.33,0,-116.3797,25,,35.353804631903884,35.353804631903884,35.353804631903884,0.14141521852761554,0.14141521852761554,0.14141521852761554,0.14141521852761554,0.14141521852761554
4,81.048,4,2.998104,0.4295411,0.14142092066629408,119.7588,160.94495,-9.33,0,-116.3795,25,,35.35523016657352,35.35523016657352,35.35523016657352,0.14142092066629408,0.14142092066629408,0.14142092066629408,0.14142092066629408,0.14142092066629408
4,81.148,4,2.995126,0.4354645,0.14142962466073677,119.1362,161.13375,-9.33,0,-116.3794,25,,35.357406165184194,35.357406165184194,35.357406165184194,0.14142962466073677,0.14142962466073677,0.14142962466073677,0.14142962466073677,0.14142962466073677
4,81.248,4,3.015155,0.4388093,0.14144102544842452,119.39,161.32875,-9.33,0,-116.3793,25,,35.36025636210613,35.36025636210613,35.36025636210613,0.14144102544842452,0.14144102544842452,0.14144102544842452,0.14144102544842452,0.14144102544842452
4,81.348,4,3.008411,0.4195423,0.14145486648913883,118.9787,161.52245,-9.33,0,-116.3792,25,,35.363716622284706,35.363716622284706,35.363716622284706,0.14145486648913883,0.14145486648913883,0.14145486648913883,0.14145486648913883,0.14145486648913883
4,81.448,4,2.999971,0.4451353,0.14147093442170908,118.6525,161.71255,-9.33,0,-116.3793,25,,35.36773360542727,35.36773360542727,35.36773360542727,0.14147093442170908,0.14147093442170908,0.14147093442170908,0.14147093442170908,0.14147093442170908
4,81.548,4,2.995971,0.4421379,0.1414890162795568,119.6037,161.90245,-9.33,0,-116.3794,25,,35.372254069889195,35.372254069889195,35.372254069889195,0.1414890162795568,0.1414890162795568,0.1414890162795568,0.1414890162795568,0.1414890162795568
4,81.648,4,2.994742,0.433253,0.14150891229647594,119.575,162.14375,-9.33,0,-116.3795,25,,35.37722807411899,35.37722807411899,35.37722807411899,0.14150891229647594,0.14150891229647594,0.14150891229647594,0.14150891229647594,0.14150891229647594
4,81.748,4,3.017542,0.4336556,0.1415304874132343,119.44,162.33375,-9.33,0,-116.3796,25,,35.38262185330857,35.38262185330857,35.38262185330857,0.1415304874132343,0.1415304874132343,0.1415304874132343,0.1415304874132343,0.1415304874132343
4,81.848,4,3.008721,0.4238094,0.14155366923329502,119.1087,162.52375,-9.33,0,-116.3795,25,,35.38841730832375,35.38841730832375,35.38841730832375,0.14155366923329502,0.14155366923329502,0.14155366923329502,0.14155366923329502,0.14155366923329502
4,81.948,4,3.0013,0.447454,0.14157837049243502,119.3962,162.71495,-9.33,0,-116.3797,25.1,,35.39459262310876,35.39459262310876,35.39459262310876,0.14157837049243502,0.14157837049243502,0.14157837049243502,0.14157837049243502,0.14157837049243502
4,82.048,4,2.998191,0.4429758,0.14160441760931208,119.5725,162.90875,-9.33,0,-116.3797,25.1,,35.40110440232802,35.40110440232802,35.40110440232802,0.14160441760931208,0.14160441760931208,0.14160441760931208,0.14160441760931208,0.14160441760931208
4,82.148,4,2.995253,0.4390594,0.14163157089815553,119.6925,163.10125,-9.33,0,-116.3795,25.1,,35.40789272453888,35.40789272453888,35.40789272453888,0.14163157089815553,0.14163157089815553,0.14163157089815553,0.14163157089815553,0.14163157089815553
4,82.248,4,3.016375,0.4387021,0.1416595982413419,119.3075,163.33995,-9.33,0,-116.3796,25.1,,35.41489956033547,35.41489956033547,35.41489956033547,0.1416595982413419,0.1416595982413419,0.1416595982413419,0.1416595982413419,0.1416595982413419
4,82.348,4,3.009281,0.4298821,0.14168831263049042,118.9287,163.53125,-9.33,0,-116.3797,25.1,,35.42207815762261,35.42207815762261,35.42207815762261,0.14168831263049042,0.14168831263049042,0.14168831263049042,0.14168831263049042,0.14168831263049042
4,82.448,4,3.004631,0.4460413,0.14171753839375525,119.46,163.71875,-9.33,0,-116.3797,25.1,,35.429384598438816,35.429384598438816,35.429384598438816,0.14171753839375525,0.14171753839375525,0.14171753839375525,0.14171753839375525,0.14171753839375525
