Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_3N_4tests_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.Fx (N),DAQ.COF (),Rotary.Velocity (rpm),Rotary.Position (rev),XYZ.Y Position (mm),XYZ.X Position (mm),XYZ.Z Position (mm),RTC.Temperature (°C),
13,15.69,13,2.996433,0.4810097,0.1605275,191.005,1422.35,-18.33,0,-116.3922,25.1,
13,15.79,13,3.004424,0.4727742,0.1573594,191.0725,1422.656,-18.33,0,-116.3924,25.1,
13,15.89,13,2.990974,0.4803537,0.1606011,191.1113,1423.039,-18.33,0,-116.3926,25.1,
13,15.99,13,2.993104,0.4784897,0.159864,191.1175,1423.347,-18.33,0,-116.3929,25.1,
13,16.09,13,3.008495,0.473625,0.1574292,190.7262,1423.655,-18.33,0,-116.3931,25.1,
13,16.19,13,2.999176,0.4831303,0.1610877,191.0012,1423.964,-18.33,0,-116.393,25.1,
13,16.29,13,2.992386,0.4746675,0.1586251,190.9475,1424.266,-18.33,0,-116.3929,25.1,
13,16.39,13,3.006913,0.4748071,0.1579052,190.795,1424.571,-18.33,0,-116.3928,25.1,
13,16.49,13,3.001891,0.4840623,0.1612525,190.8212,1424.877,-18.33,0,-116.393,25.1,
13,16.59,13,2.990119,0.4727385,0.1581002,191.16,1425.26,-18.33,0,-116.3932,25.1,
13,16.69,13,3.008616,0.47835,0.1589934,190.8438,1425.562,-18.33,0,-116.3935,25.1,
13,16.79,13,3.010895,0.4837051,0.1606516,190.9425,1425.864,-18.33,0,-116.3937,25.1,
13,16.89,13,2.992417,0.468335,0.1565073,191.0163,1426.171,-18.33,0,-116.3936,25.1,
13,16.99,13,3.009873,0.4824191,0.1602789,190.8363,1426.479,-18.33,0,-116.3934,25.1,
13,17.09,13,3.009588,0.4856698,0.1613742,190.7612,1426.785,-18.33,0,-116.3935,25.1,
13,17.19,13,2.990345,0.4652986,0.1556003,190.8063,1427.175,-18.33,0,-116.3935,25.1,
13,17.29,13,3.008356,0.4827991,0.160486,190.7425,1427.485,-18.33,0,-116.3933,25.1,
13,17.39,13,3.010089,0.4828283,0.1604033,191.2075,1427.787,-18.33,0,-116.3932,25.1,
13,17.49,13,2.989349,0.4724137,0.1580323,190.9712,1428.094,-18.33,0,-116.3928,25.1,
13,17.59,13,3.006405,0.479334,0.1594376,190.9038,1428.403,-18.33,0,-116.3929,25.1,
13,17.69,13,3.010272,0.474911,0.1577635,191.0887,1428.714,-18.33,0,-116.393,25.1,
13,17.79,13,2.991912,0.4779344,0.1597421,191.0237,1429.019,-18.33,0,-116.393,25.2,
13,17.89,13,3.001129,0.4787852,0.159535,190.7088,1429.402,-18.33,0,-116.393,25.2,
13,17.99,13,3.011486,0.4723098,0.1568362,190.94,1429.71,-18.33,0,-116.393,25.2,
13,18.09,13,2.997823,0.4814773,0.160609,191.1025,1430.012,-18.33,0,-116.3929,25.2,
13,18.19,13,2.998974,0.4819612,0.1607087,191.03,1430.315,-18.33,0,-116.3926,25.2,
13,18.29,13,3.009693,0.4772102,0.1585578,190.9863,1430.623,-18.33,0,-116.3924,25.2,
13,18.39,13,2.997445,0.4857574,0.1620572,191.165,1430.926,-18.33,0,-116.3922,25.2,
13,18.49,13,2.99386,0.4876962,0.1628988,191.135,1431.309,-18.33,0,-116.3921,25.2,
13,18.59,13,3.006213,0.4756807,0.1582325,190.8962,1431.614,-18.33,0,-116.392,25.2,
13,18.69,13,3.001937,0.481867,0.1605187,190.9138,1431.927,-18.33,0,-116.392,25.2,
13,18.79,13,2.986605,0.4732321,0.1584515,190.8025,1432.238,-18.33,0,-116.392,25.2,
13,18.89,13,3.002588,0.4795029,0.1596965,190.9563,1432.54,-18.33,0,-116.3916,25.1,
13,18.99,13,3.000962,0.4836206,0.1611552,190.915,1432.843,-18.33,0,-116.3916,25.1,
13,19.09,13,2.982119,0.468007,0.1569377,191.0088,1433.155,-18.33,0,-116.3916,25.1,
13,19.19,13,3.001228,0.4843968,0.1613995,191.1125,1433.54,-18.33,0,-116.3919,25.1,
13,19.29,13,3.002151,0.4854652,0.1617058,191.0788,1433.842,-18.33,0,-116.392,25.1,
13,19.39,13,2.983813,0.4729561,0.1585073,190.785,1434.151,-18.33,0,-116.392,25.1,
13,19.49,13,3.003436,0.4901512,0.1631968,190.905,1434.455,-18.33,0,-116.3919,25.1,
13,19.59,13,3.005411,0.4828705,0.160667,191.0925,1434.765,-18.33,0,-116.392,25.1,
13,19.69,13,2.984277,0.4734919,0.1586622,191.05,1435.07,-18.33,0,-116.3921,25.1,
13,19.79,13,3.002736,0.4874721,0.1623426,190.8463,1435.457,-18.33,0,-116.3923,25.1,
13,19.89,13,3.007142,0.4766906,0.1585195,191.2238,1435.77,-18.33,0,-116.3923,25.1,
13,19.99,13,2.989763,0.4793892,0.1603435,191.1687,1436.076,-18.33,0,-116.3923,25.1,
13,20.09,13,2.9996,0.4830751,0.1610465,191.1062,1436.382,-18.33,0,-116.3923,25.1,
13,20.19,13,3.00616,0.4765023,0.1585086,190.8063,1436.695,-18.33,0,-116.3921,25.1,
13,20.29,13,2.989637,0.483114,0.1615962,191.295,1437.003,-18.33,0,-116.392,25.1,
13,20.39,13,2.995696,0.4819482,0.1608802,190.965,1437.309,-18.33,0,-116.3921,25.1,
13,20.49,13,3.007594,0.4741154,0.1576394,191.0225,1437.685,-18.33,0,-116.3922,25.1,
13,20.59,13,2.997467,0.4867317,0.162381,191.0075,1437.995,-18.33,0,-116.3922,25.1,
13,20.69,13,2.990083,0.4849813,0.1621966,191.2038,1438.304,-18.33,0,-116.3921,25.1,
13,20.79,13,3.004724,0.4814773,0.1602401,191.0538,1438.61,-18.33,0,-116.392,25.1,
13,20.89,13,3.002417,0.4956037,0.1650682,191.1775,1438.921,-18.33,0,-116.392,25.1,
13,20.99,13,2.985791,0.4791392,0.1604731,190.8887,1439.231,-18.33,0,-116.3923,25.1,
13,21.09,13,3.00582,0.4833803,0.1608148,191.2087,1439.534,-18.33,0,-116.3923,25.1,
13,21.19,13,3.004795,0.4979678,0.1657244,190.9763,1439.843,-18.33,0,-116.3923,25.1,
13,21.29,13,2.990113,0.4714428,0.1576672,190.9012,1440.154,-18.33,0,-116.3925,25.1,
13,21.39,13,3.006609,0.4847313,0.1612219,191.0863,1440.539,-18.33,0,-116.3925,25.1,
13,21.49,13,3.004857,0.4867609,0.1619914,191.0775,1440.841,-18.33,0,-116.3925,25.1,
13,21.59,13,2.98624,0.4705854,0.1575846,190.8975,1441.145,-18.33,0,-116.3924,25.1,
13,21.69,13,3.007195,0.4877838,0.1622056,191.0587,1441.451,-18.33,0,-116.3923,25.1,
13,21.79,13,3.007164,0.4877741,0.162204,190.9837,1441.761,-18.33,0,-116.392,25.1,
13,21.89,13,2.989395,0.4691955,0.1569533,190.8975,1442.07,-18.33,0,-116.3918,25.1,
13,21.99,13,3.004873,0.4856471,0.1616199,190.665,1442.456,-18.33,0,-116.3918,25.1,
13,22.09,13,3.004888,0.4746837,0.1579705,191.0175,1442.767,-18.33,0,-116.3916,25.1,
13,22.19,13,2.986147,0.4796555,0.1606269,190.99,1443.076,-18.33,0,-116.3915,25.1,
13,22.29,13,2.998126,0.487969,0.162758,190.9712,1443.379,-18.33,0,-116.3914,25.1,
13,22.39,13,3.00848,0.4689617,0.15588,190.7925,1443.685,-18.33,0,-116.3913,25.1,
13,22.49,13,2.987141,0.479071,0.1603778,191.0188,1443.992,-18.33,0,-116.391,25.1,
13,22.59,13,2.987494,0.4879625,0.163335,190.7787,1444.299,-18.33,0,-116.3909,25.1,
13,22.69,13,2.999362,0.4865856,0.1622297,190.76,1444.61,-18.33,0,-116.3911,25.1,
13,22.79,13,2.996857,0.491697,0.1640709,190.8675,1444.984,-18.33,0,-116.3914,25.1,
13,22.89,13,2.989027,0.4893686,0.1637217,191.0275,1445.294,-18.33,0,-116.3915,25.1,
13,22.99,13,3.004321,0.4785189,0.1592769,190.8312,1445.604,-18.33,0,-116.3915,25.1,
13,23.09,13,2.999185,0.4908007,0.1636447,190.9275,1445.916,-18.33,0,-116.3915,25.1,
13,23.19,13,2.98563,0.4830621,0.1617957,191.1175,1446.225,-18.33,0,-116.3917,25.1,
13,23.29,13,3.004662,0.4916223,0.1636198,190.9612,1446.536,-18.33,0,-116.3917,25.1,
13,23.39,13,2.998885,0.4966526,0.1656124,190.9375,1446.846,-18.33,0,-116.3917,25.1,
13,23.49,13,2.988184,0.4823217,0.1614096,190.905,1447.227,-18.33,0,-116.3915,25.1,
13,23.59,13,3.008706,0.4960908,0.1648851,191.0963,1447.535,-18.33,0,-116.3914,25.1,
13,23.69,13,3.006842,0.4977112,0.1655263,191.055,1447.845,-18.33,0,-116.3915,25.1,
13,23.79,13,2.976884,0.4665262,0.1567163,190.7075,1448.154,-18.33,0,-116.3915,25.1,
13,23.89,13,2.998148,0.4862576,0.162186,190.8837,1448.454,-18.33,0,-116.3915,25.1,
13,23.99,13,2.998603,0.4866278,0.1622848,191.1375,1448.76,-18.33,0,-116.3916,25.1,
13,24.09,13,2.979104,0.4728099,0.1587088,190.8525,1449.07,-18.33,0,-116.3915,25.1,
13,24.19,13,2.993525,0.4857022,0.1622509,190.9187,1449.45,-18.33,0,-116.3915,25.1,
13,24.29,13,3.000173,0.4813247,0.1604323,191.2637,1449.767,-18.33,0,-116.3919,25.1,
13,24.39,13,2.982673,0.4776551,0.1601433,191.0987,1450.076,-18.33,0,-116.3918,25.2,
13,24.49,13,2.993584,0.4852541,0.162098,190.8725,1450.383,-18.33,0,-116.3919,25.2,
13,24.59,13,3.000513,0.4798309,0.1599163,190.7275,1450.689,-18.33,0,-116.3919,25.2,
13,24.69,13,2.986658,0.4868259,0.1630002,191.1275,1450.995,-18.33,0,-116.3919,25.2,
13,24.79,13,2.987587,0.4854555,0.1624908,191.1163,1451.299,-18.33,0,-116.392,25.2,
13,24.89,13,3.002219,0.4754663,0.1583716,190.8187,1451.684,-18.33,0,-116.3922,25.2,
13,24.99,13,2.992507,0.4899954,0.1637408,191.13,1451.991,-18.33,0,-116.392,25.2,
13,25.09,13,2.985277,0.4867642,0.1630549,191.1475,1452.306,-18.33,0,-116.392,25.2,
13,25.19,13,3.001213,0.479045,0.1596171,191.1888,1452.616,-18.33,0,-116.392,25.2,
13,25.29,13,2.992974,0.4886152,0.1632541,191.0725,1452.922,-18.33,0,-116.3919,25.2,
13,25.39,13,2.981144,0.4790775,0.1607026,191.0188,1453.225,-18.33,0,-116.3915,25.2,
13,25.49,13,2.998758,0.4829387,0.1610463,190.9362,1453.539,-18.33,0,-116.3915,25.2,
13,25.59,13,2.997173,0.487615,0.1626917,191.0088,1453.848,-18.33,0,-116.3916,25.1,
13,25.69,13,2.978673,0.4717675,0.1583818,190.89,1454.158,-18.33,0,-116.3917,25.1,
13,25.79,13,2.998194,0.4867772,0.1623568,191.105,1454.547,-18.33,0,-116.3916,25.1,
13,25.89,13,2.99698,0.4888328,0.1631084,191.0088,1454.85,-18.33,0,-116.3915,25.1,
13,25.99,13,2.975781,0.4703386,0.1580555,191.0562,1455.166,-18.33,0,-116.3913,25.1,
13,26.09,13,2.994983,0.485647,0.1621535,190.8262,1455.473,-18.33,0,-116.3913,25.1,
13,26.19,13,2.997173,0.4943761,0.1649475,191.3125,1455.779,-18.33,0,-116.3914,25.1,
13,26.29,13,2.981707,0.4767393,0.159888,190.7787,1456.085,-18.33,0,-116.3914,25.1,
13,26.39,13,2.995411,0.4895147,0.1634216,190.885,1456.461,-18.33,0,-116.3917,25.1,
13,26.49,13,2.997888,0.4798211,0.1600531,191.0488,1456.77,-18.33,0,-116.3919,25.1,
13,26.59,13,2.981574,0.4838902,0.1622935,191.0975,1457.081,-18.33,0,-116.3919,25.1,
13,26.69,13,2.993367,0.4896966,0.1635939,190.9487,1457.394,-18.33,0,-116.3919,25.1,
13,26.79,13,3.001532,0.4839519,0.161235,191.0425,1457.703,-18.33,0,-116.3919,25.1,
13,26.89,13,2.985262,0.4846956,0.1623628,191.0725,1458.01,-18.33,0,-116.3918,25.1,
13,26.99,13,2.9875,0.4840785,0.1620346,191.0788,1458.318,-18.33,0,-116.3919,25.1,
13,27.09,13,3.00221,0.473966,0.1578724,190.8488,1458.627,-18.33,0,-116.392,25.1,
13,27.19,13,2.989482,0.4855886,0.1624324,191.135,1458.935,-18.33,0,-116.3923,25.1,
13,27.29,13,2.987732,0.485371,0.1624546,190.8488,1459.26,-18.33,0,-116.3923,25.1,
13,27.39,13,3.00151,0.479373,0.1597106,190.8138,1459.57,-18.33,0,-116.3924,25.1,
13,27.49,13,2.994919,0.4897031,0.1635113,190.8688,1459.956,-18.33,0,-116.3923,25.1,
13,27.59,13,2.983206,0.4813896,0.1613665,191.0262,1460.265,-18.33,0,-116.3922,25.1,
13,27.69,13,2.99882,0.4861699,0.1621204,191.035,1460.58,-18.33,0,-116.3922,25.1,
13,27.79,13,3.001303,0.4879365,0.1625749,191.1087,1460.886,-18.33,0,-116.3921,25.1,
13,27.89,13,2.981497,0.471709,0.1582122,190.6475,1461.198,-18.33,0,-116.3922,25.1,
13,27.99,13,2.999714,0.4897355,0.1632607,190.9637,1461.506,-18.33,0,-116.3924,25.1,
13,28.09,13,3.00034,0.4896803,0.1632083,191.025,1461.815,-18.33,0,-116.3925,25.1,
13,28.19,13,2.98245,0.4780221,0.1602783,190.81,1462.117,-18.33,0,-116.3925,25.1,
13,28.29,13,2.998937,0.4887029,0.1629587,190.9038,1462.504,-18.33,0,-116.3923,25.1,
13,28.39,13,3.000875,0.4915509,0.1638025,191.075,1462.809,-18.33,0,-116.3922,25.1,
13,28.49,13,2.982017,0.4788274,0.1605716,190.8312,1463.12,-18.33,0,-116.3923,25.1,
13,28.59,13,2.998185,0.4896089,0.1633018,190.8475,1463.426,-18.33,0,-116.3923,25.1,
13,28.69,13,3.002934,0.4808408,0.1601236,190.765,1463.729,-18.33,0,-116.3923,25.1,
13,28.79,13,2.983986,0.4792658,0.1606126,190.895,1464.042,-18.33,0,-116.3925,25.1,
13,28.89,13,2.994987,0.4905831,0.1638014,190.7325,1464.351,-18.33,0,-116.3925,25.1,
13,28.99,13,3.001634,0.4844682,0.1614015,191.0137,1464.729,-18.33,0,-116.3926,25.1,
13,29.09,13,2.985983,0.4841922,0.162155,191.06,1465.047,-18.33,0,-116.3925,25.1,
13,29.19,13,2.991296,0.4889205,0.1634477,190.9063,1465.355,-18.33,0,-116.3923,25.1,
13,29.29,13,3.002198,0.4762262,0.1586259,190.8125,1465.664,-18.33,0,-116.3923,25.1,
13,29.39,13,2.987952,0.4905409,0.1641729,190.8875,1465.968,-18.33,0,-116.3922,25.1,
13,29.49,13,2.987302,0.4825392,0.1615301,191.0337,1466.269,-18.33,0,-116.3922,25.1,
13,29.59,13,3.000374,0.4748006,0.1582472,191.0712,1466.58,-18.33,0,-116.3923,25.1,
13,29.69,13,2.996953,0.4866732,0.1623894,190.9325,1466.889,-18.33,0,-116.3923,25.1,
13,29.79,13,2.983856,0.4777947,0.1601266,191.0488,1467.271,-18.33,0,-116.3922,25.1,
13,29.89,13,2.998033,0.4797822,0.1600323,191.2175,1467.575,-18.33,0,-116.3924,25.1,
13,29.99,13,2.998312,0.4866992,0.1623244,190.9388,1467.888,-18.33,0,-116.3925,25.1,
13,30.09,13,2.980958,0.4716149,0.1582091,190.7862,1468.198,-18.33,0,-116.3925,25.1,
13,30.19,13,2.997776,0.4851404,0.1618334,191.0262,1468.506,-18.33,0,-116.3923,25.1,
13,30.29,13,2.999454,0.4896154,0.1632348,191.1525,1468.816,-18.33,0,-116.3924,25.1,
13,30.39,13,2.980067,0.4714265,0.1581933,190.925,1469.121,-18.33,0,-116.3923,25.1,
13,30.49,13,2.996993,0.4859101,0.1621325,191.2475,1469.43,-18.33,0,-116.392,25.1,
13,30.59,13,3.000089,0.4868875,0.162291,191.19,1469.819,-18.33,0,-116.3919,25.1,
13,30.69,13,2.976748,0.4692865,0.1576508,191.0075,1470.131,-18.33,0,-116.3919,25.1,
13,30.79,13,2.994705,0.4864784,0.1624462,190.6575,1470.441,-18.33,0,-116.3919,25.1,
13,30.89,13,2.996346,0.4808181,0.1604682,191.2025,1470.754,-18.33,0,-116.3921,25.1,
13,30.99,13,2.979992,0.4757846,0.1596597,191.1463,1471.06,-18.33,0,-116.3922,25.1,
13,31.09,13,2.993017,0.485988,0.1623739,190.8438,1471.367,-18.33,0,-116.3924,25.1,
13,31.19,13,2.999665,0.4738751,0.157976,191.0188,1471.744,-18.33,0,-116.3924,25.2,
13,31.29,13,2.982977,0.4825165,0.1617567,191.1513,1472.047,-18.33,0,-116.3922,25.2,
13,31.39,13,2.990937,0.4898784,0.1637876,190.8825,1472.356,-18.33,0,-116.3922,25.2,
13,31.49,13,2.99921,0.4740082,0.1580444,191.1175,1472.662,-18.33,0,-116.3924,25.2,
13,31.59,13,2.987708,0.4866797,0.162894,190.8025,1472.964,-18.33,0,-116.3923,25.2,
13,31.69,13,2.984646,0.4853385,0.1626118,191.07,1473.269,-18.33,0,-116.3924,25.2,
13,31.79,13,2.998476,0.4789963,0.1597466,190.825,1473.652,-18.33,0,-116.3925,25.2,
13,31.89,13,2.995432,0.4840201,0.161586,190.9975,1473.956,-18.33,0,-116.3926,25.2,
13,31.99,13,2.981605,0.4791424,0.1606995,191.0762,1474.261,-18.33,0,-116.3926,25.2,
13,32.09,13,2.997049,0.4834128,0.1612963,191.1862,1474.568,-18.33,0,-116.3924,25.2,
13,32.19,13,2.995835,0.4923075,0.1643306,190.9863,1474.875,-18.33,0,-116.392,25.2,
13,32.29,13,2.979426,0.475213,0.1594982,191.0113,1475.175,-18.33,0,-116.3919,25.1,
13,32.39,13,2.995435,0.4830069,0.1612476,191.0275,1475.56,-18.33,0,-116.3918,25.1,
13,32.49,13,2.997643,0.4913236,0.1639033,191.1275,1475.874,-18.33,0,-116.3921,25.1,
13,32.59,13,2.977357,0.4679875,0.1571822,190.7088,1476.187,-18.33,0,-116.3922,25.1,
13,32.69,13,2.997848,0.4865368,0.1622954,190.98,1476.496,-18.33,0,-116.3925,25.1,
13,32.79,13,2.999779,0.4885892,0.1628751,190.9687,1476.805,-18.33,0,-116.3927,25.1,
13,32.89,13,2.978091,0.464779,0.1560661,190.98,1477.12,-18.33,0,-116.3926,25.1,
13,32.99,13,2.997383,0.486394,0.1622729,190.7962,1477.429,-18.33,0,-116.3926,25.1,
13,33.09,13,2.998439,0.480646,0.1602987,191.04,1477.734,-18.33,0,-116.3925,25.1,
13,33.19,13,2.981246,0.4746415,0.1592091,190.8,1478.038,-18.33,0,-116.3925,25.1,
13,33.29,13,2.993553,0.4857152,0.1622538,190.7562,1478.354,-18.33,0,-116.3925,25.1,
13,33.39,13,2.999405,0.4743784,0.1581575,191.01,1478.744,-18.33,0,-116.3927,25.1,
13,33.49,13,2.984621,0.486277,0.1629276,191.0625,1479.052,-18.33,0,-116.3927,25.1,
13,33.59,13,2.991308,0.4860822,0.1624982,190.7012,1479.356,-18.33,0,-116.3925,25.1,
13,33.69,13,2.998937,0.4722027,0.1574567,190.7675,1479.657,-18.33,0,-116.3924,25.1,
13,33.79,13,2.990457,0.4824808,0.1613401,190.765,1479.966,-18.33,0,-116.3925,25.1,
13,33.89,13,2.984225,0.4807889,0.1611102,190.84,1480.275,-18.33,0,-116.3929,25.1,
13,33.99,13,2.999393,0.4770901,0.1590622,190.9287,1480.584,-18.33,0,-116.3929,25.1,
13,34.09,13,2.994959,0.4871279,0.1626493,190.8425,1480.912,-18.33,0,-116.393,25.1,
13,34.19,13,2.98529,0.4773369,0.1598963,191.1087,1481.294,-18.33,0,-116.3932,25.1,
13,34.29,13,3.001328,0.4769504,0.1589132,190.905,1481.595,-18.33,0,-116.393,25.1,
13,34.39,13,2.996665,0.4891802,0.1632416,190.815,1481.909,-18.33,0,-116.3928,25.1,
13,34.49,13,2.982491,0.472404,0.1583924,190.8225,1482.216,-18.33,0,-116.3929,25.1,
13,34.59,13,2.999476,0.4825392,0.1608745,191.1475,1482.525,-18.33,0,-116.393,25.1,
13,34.69,13,3.000346,0.4915769,0.1638401,190.8937,1482.824,-18.33,0,-116.3929,25.1,
13,34.79,13,2.981265,0.4795808,0.1608649,191.015,1483.139,-18.33,0,-116.393,25.1,
13,34.89,13,3.002037,0.4967825,0.1654818,191.07,1483.451,-18.33,0,-116.3928,25.1,
13,34.99,13,2.999745,0.4867966,0.1622793,191.2012,1483.836,-18.33,0,-116.3927,25.1,
13,35.09,13,2.977819,0.4692832,0.157593,190.7713,1484.142,-18.33,0,-116.3924,25.1,
13,35.19,13,2.995197,0.4890049,0.163263,190.8262,1484.45,-18.33,0,-116.3924,25.1,
13,35.29,13,2.99938,0.4826724,0.160924,191.1588,1484.766,-18.33,0,-116.3925,25.1,
13,35.39,13,2.980249,0.4742745,0.1591392,191.135,1485.069,-18.33,0,-116.3925,25.1,
13,35.49,13,2.99477,0.4863192,0.1623895,191.055,1485.377,-18.33,0,-116.3926,25.1,
13,35.59,13,2.99869,0.4751286,0.1584454,191.265,1485.685,-18.33,0,-116.3925,25.1,
13,35.69,13,2.983265,0.4829679,0.1618924,191.13,1486.063,-18.33,0,-116.3922,25.1,
13,35.79,13,2.986825,0.4857964,0.1626464,191.1563,1486.367,-18.33,0,-116.3922,25.1,
13,35.89,13,2.997139,0.4721117,0.1575208,190.885,1486.68,-18.33,0,-116.3924,25.1,
13,35.99,13,2.987209,0.4847118,0.1622624,191.0887,1486.991,-18.33,0,-116.3924,25.1,
13,36.09,13,2.984305,0.4801881,0.1609045,191.2038,1487.304,-18.33,0,-116.3924,25.1,
13,36.19,13,3.000132,0.474294,0.158091,191.0675,1487.611,-18.33,0,-116.3926,25.1,
13,36.29,13,2.991117,0.4878488,0.1630992,191.135,1487.919,-18.33,0,-116.3925,25.1,
13,36.39,13,2.980717,0.4785546,0.1605502,191.2,1488.226,-18.33,0,-116.3922,25.1,
13,36.49,13,2.999686,0.4831368,0.1610624,191.1488,1488.601,-18.33,0,-116.3923,25.1,
13,36.59,13,2.997293,0.4911839,0.1638758,190.9962,1488.907,-18.33,0,-116.3924,25.1,
13,36.69,13,2.983893,0.4866635,0.1630968,190.9275,1489.206,-18.33,0,-116.3928,25.2,
13,36.79,13,2.99895,0.48352,0.1612298,191.1513,1489.515,-18.33,0,-116.3929,25.2,
13,36.89,13,2.998609,0.4926485,0.1642924,190.805,1489.824,-18.33,0,-116.3931,25.2,
13,36.99,13,2.980704,0.4740635,0.1590441,190.9162,1490.13,-18.33,0,-116.393,25.2,
13,37.09,13,2.999786,0.4893199,0.1631183,191.0225,1490.524,-18.33,0,-116.3932,25.2,
13,37.19,13,3.001269,0.4879397,0.1625778,191.0887,1490.836,-18.33,0,-116.3934,25.2,
13,37.29,13,2.984215,0.4771225,0.1598821,190.8562,1491.141,-18.33,0,-116.3934,25.2,
13,37.39,13,3.001495,0.4906189,0.1634582,190.915,1491.454,-18.33,0,-116.3934,25.2,
13,37.49,13,3.002427,0.4855951,0.1617342,191.0562,1491.765,-18.33,0,-116.3934,25.2,
13,37.59,13,2.983317,0.4822859,0.161661,191.0675,1492.069,-18.33,0,-116.3932,25.2,
13,37.69,13,2.995931,0.488888,0.163184,190.765,1492.368,-18.33,0,-116.3932,25.2,
13,37.79,13,3.000844,0.4774603,0.1591086,191.0813,1492.753,-18.33,0,-116.3932,25.2,
13,37.89,13,2.986862,0.4825392,0.1615539,191.0425,1493.061,-18.33,0,-116.3932,25.1,
13,37.99,13,2.992473,0.487563,0.1629298,190.975,1493.37,-18.33,0,-116.3932,25.1,
13,38.09,13,3.002312,0.4753137,0.1583159,190.6712,1493.674,-18.33,0,-116.393,25.1,
13,38.19,13,2.987237,0.4846598,0.1622435,190.9912,1493.98,-18.33,0,-116.3927,25.1,
13,38.29,13,2.98772,0.4865076,0.1628357,190.9475,1494.28,-18.33,0,-116.3927,25.1,
13,38.39,13,3.000581,0.4757943,0.1585674,190.82,1494.59,-18.33,0,-116.3927,25.1,
13,38.49,13,2.992696,0.4872967,0.1628287,190.785,1494.969,-18.33,0,-116.3926,25.1,
13,38.59,13,2.985571,0.4801427,0.160821,191.0513,1495.279,-18.33,0,-116.3928,25.1,
13,38.69,13,2.997476,0.4799023,0.1601021,190.89,1495.582,-18.33,0,-116.3927,25.1,
13,38.79,13,2.995857,0.4871668,0.1626135,190.985,1495.887,-18.33,0,-116.3925,25.1,
13,38.89,13,2.980676,0.4725177,0.158527,190.765,1496.201,-18.33,0,-116.3925,25.1,
13,38.99,13,2.997197,0.484046,0.1614996,190.9912,1496.511,-18.33,0,-116.3925,25.1,
13,39.09,13,2.995293,0.4865173,0.1624273,190.9337,1496.818,-18.33,0,-116.3923,25.1,
13,39.19,13,2.977608,0.4667307,0.1567469,191.0062,1497.204,-18.33,0,-116.3921,25.1,
13,39.29,13,2.99685,0.4884528,0.1629887,191.0737,1497.516,-18.33,0,-116.3922,25.1,
13,39.39,13,2.996262,0.4896933,0.1634347,190.9738,1497.82,-18.33,0,-116.3923,25.1,
13,39.49,13,2.976134,0.4727353,0.158842,190.765,1498.12,-18.33,0,-116.3923,25.1,
13,39.59,13,2.993971,0.4873097,0.1627637,190.7962,1498.43,-18.33,0,-116.3924,25.1,
13,39.69,13,2.996823,0.4823996,0.1609704,191.1437,1498.743,-18.33,0,-116.3923,25.1,
13,39.79,13,2.977933,0.4768952,0.160143,190.93,1499.052,-18.33,0,-116.3922,25.1,
13,39.89,13,2.991082,0.4878845,0.163113,190.755,1499.364,-18.33,0,-116.3922,25.1,
13,39.99,13,2.996736,0.4769991,0.1591729,190.8825,1499.741,-18.33,0,-116.3924,25.1,
13,40.09,13,2.980067,0.4821885,0.1618046,191.0737,1500.045,-18.33,0,-116.3923,25.1,
13,40.19,13,2.987884,0.4853872,0.1624518,190.9287,1500.355,-18.33,0,-116.392,25.1,
13,40.29,13,2.997352,0.4756384,0.1586862,190.7287,1500.666,-18.33,0,-116.3921,25.1,
13,40.39,13,2.982819,0.4845007,0.1624305,190.9687,1500.972,-18.33,0,-116.3924,25.1,
13,40.49,13,2.987441,0.4855658,0.1625357,191.0462,1501.286,-18.33,0,-116.3925,25.1,
13,40.59,13,2.996773,0.4738329,0.1581144,190.8512,1501.595,-18.33,0,-116.3925,25.1,
13,40.69,13,2.9895,0.4886087,0.1634416,191.0438,1501.907,-18.33,0,-116.3923,25.1,
13,40.79,13,2.980998,0.4805226,0.1611952,191.31,1502.29,-18.33,0,-116.3925,25.1,
13,40.89,13,2.996516,0.4828672,0.1611429,191.1475,1502.594,-18.33,0,-116.3927,25.1,
13,40.99,13,2.993949,0.4886996,0.1632291,190.8212,1502.897,-18.33,0,-116.3929,25.1,
13,41.09,13,2.981166,0.4761516,0.1597199,191.05,1503.21,-18.33,0,-116.3928,25.1,
13,41.19,13,2.998284,0.4865043,0.1622609,191.0875,1503.52,-18.33,0,-116.3929,25.1,
13,41.29,13,2.997064,0.4875403,0.1626726,190.915,1503.824,-18.33,0,-116.3929,25.1,
13,41.39,13,2.977887,0.4695852,0.1576908,190.7762,1504.2,-18.33,0,-116.3929,25.1,
13,41.49,13,2.998327,0.4915476,0.1639406,191.1113,1504.509,-18.33,0,-116.3932,25.1,
13,41.59,13,3.001132,0.4858419,0.1618862,191.1188,1504.82,-18.33,0,-116.3934,25.1,
13,41.69,13,2.982519,0.4735439,0.1587731,191.15,1505.129,-18.33,0,-116.3937,25.1,
13,41.79,13,3.001708,0.490096,0.1632724,190.9287,1505.438,-18.33,0,-116.394,25.1,
13,41.89,13,3.002894,0.4839129,0.1611488,191.1613,1505.744,-18.33,0,-116.394,25.1,
