Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius Rotary_9N_4tests_75-300mm-s_6-15mm-radius_3min-each.Rx,,,,100,1000,Rotary,1,
Step, Timestamp, RecipeStep, DAQ.COF (),DAQ.Fx (N),DAQ.Fz (N),Rotary.Velocity (rpm),XYZ.Z Position (mm),XYZ.Y Position (mm),XYZ.X Position (mm),
13,39.662,13,0.16893,1.520231,8.999177,190.9125,-115.4013,-18.33,0,
13,39.762,13,0.1661931,1.493242,8.984982,190.7275,-115.4013,-18.33,0,
13,39.862,13,0.1649504,1.481236,8.979885,191.0675,-115.4012,-18.33,0,
13,39.962,13,0.1705012,1.534838,9.001921,190.8975,-115.4012,-18.33,0,
13,40.062,13,0.1638907,1.471997,8.981579,190.745,-115.4013,-18.33,0,
13,40.162,13,0.1668171,1.497762,8.97847,190.8987,-115.4012,-18.33,0,
13,40.262,13,0.1701364,1.530756,8.997227,191.185,-115.4011,-18.33,0,
13,40.362,13,0.1637225,1.47126,8.9863,190.9512,-115.4012,-18.33,0,
13,40.462,13,0.1681725,1.509891,8.978231,190.7513,-115.4012,-18.33,0,
13,40.562,13,0.1684564,1.514928,8.992997,191.0938,-115.4013,-18.33,0,
13,40.662,13,0.1646438,1.48006,8.989468,191.0963,-115.4013,-18.33,0,
13,40.762,13,0.1693551,1.520783,8.979848,191.13,-115.4009,-18.33,0,
13,40.862,13,0.1665296,1.496729,8.987771,190.825,-115.4008,-18.33,0,
13,40.962,13,0.165472,1.487542,8.989691,191.1037,-115.4006,-18.33,0,
13,41.062,13,0.1706,1.5316,8.97773,190.8987,-115.4005,-18.33,0,
13,41.162,13,0.1654754,1.486708,8.984465,191.1288,-115.4007,-18.33,0,
13,41.262,13,0.1663335,1.496145,8.994849,191.01,-115.4009,-18.33,0,
13,41.362,13,0.1709247,1.534419,8.977163,191.055,-115.4009,-18.33,0,
13,41.462,13,0.1639972,1.472991,8.981805,191.0863,-115.4009,-18.33,0,
13,41.562,13,0.1680646,1.512252,8.998041,190.8587,-115.401,-18.33,0,
13,41.662,13,0.1694355,1.521842,8.981835,191.0575,-115.4012,-18.33,0,
13,41.762,13,0.1650007,1.481697,8.979944,191.0213,-115.4015,-18.33,0,
13,41.862,13,0.1691015,1.522024,9.000651,190.84,-115.4016,-18.33,0,
13,41.962,13,0.1672828,1.502672,8.982826,191.1813,-115.4018,-18.33,0,
13,42.062,13,0.1656305,1.487529,8.981009,191.16,-115.4015,-18.33,0,
13,42.162,13,0.1711913,1.541521,9.00467,191.1975,-115.4015,-18.33,0,
13,42.262,13,0.1652496,1.484841,8.985439,190.7887,-115.4014,-18.33,0,
13,42.362,13,0.167918,1.508044,8.980836,191.2025,-115.4015,-18.33,0,
13,42.462,13,0.1709648,1.538472,8.998766,190.8237,-115.4016,-18.33,0,
13,42.562,13,0.1635488,1.469766,8.986712,191.0562,-115.4015,-18.33,0,
13,42.662,13,0.1692448,1.520137,8.981885,190.9362,-115.4017,-18.33,0,
13,42.762,13,0.1692643,1.522611,8.995465,191.39,-115.4018,-18.33,0,
13,42.862,13,0.1648747,1.48335,8.996834,190.925,-115.4019,-18.33,0,
13,42.962,13,0.1697019,1.525083,8.986833,190.9725,-115.4017,-18.33,0,
13,43.062,13,0.1669812,1.501529,8.992205,191.0838,-115.4016,-18.33,0,
13,43.162,13,0.1662318,1.494761,8.992031,191.2525,-115.4015,-18.33,0,
13,43.262,13,0.1718156,1.54294,8.98021,190.8138,-115.4013,-18.33,0,
13,43.362,13,0.1657421,1.48967,8.987876,191.1012,-115.4015,-18.33,0,
13,43.462,13,0.1667978,1.500828,8.997887,191.0938,-115.4015,-18.33,0,
13,43.562,13,0.1717482,1.542622,8.981882,191.12,-115.4015,-18.33,0,
13,43.662,13,0.1646858,1.47907,8.981161,190.8537,-115.4016,-18.33,0,
13,43.762,13,0.1687382,1.518565,8.999537,190.8537,-115.4016,-18.33,0,
13,43.862,13,0.1703647,1.530253,8.982217,190.985,-115.4016,-18.33,0,
13,43.962,13,0.164397,1.477105,8.984987,191.1537,-115.4018,-18.33,0,
13,44.062,13,0.1702049,1.532019,9.001032,190.8287,-115.4018,-18.33,0,
13,44.162,13,0.1677054,1.506287,8.98174,191.0513,-115.4018,-18.33,0,
13,44.262,13,0.166475,1.495629,8.984102,190.9525,-115.4019,-18.33,0,
13,44.362,13,0.1714555,1.543655,9.00324,190.81,-115.4019,-18.33,0,
13,44.462,13,0.1663372,1.494726,8.986117,190.6613,-115.4021,-18.33,0,
13,44.562,13,0.1684076,1.512593,8.98174,190.99,-115.4021,-18.33,0,
13,44.662,13,0.1706792,1.536351,9.0014,191.0925,-115.4021,-18.33,0,
13,44.762,13,0.1657377,1.490056,8.990446,190.99,-115.4021,-18.33,0,
13,44.862,13,0.168991,1.51775,8.981248,190.7688,-115.4021,-18.33,0,
13,44.962,13,0.169415,1.524716,8.999887,191.02,-115.4023,-18.33,0,
13,45.062,13,0.164963,1.483425,8.992471,190.965,-115.4026,-18.33,0,
13,45.162,13,0.1706814,1.53439,8.98979,190.8875,-115.4028,-18.33,0,
13,45.262,13,0.1682802,1.514704,9.001084,190.825,-115.403,-18.33,0,
13,45.362,13,0.1658572,1.49266,8.99967,191.0275,-115.403,-18.33,0,
13,45.462,13,0.1725904,1.551543,8.98974,190.8987,-115.403,-18.33,0,
13,45.562,13,0.1672188,1.50478,8.998868,191.06,-115.4031,-18.33,0,
13,45.662,13,0.1665967,1.500081,9.004264,191.0625,-115.403,-18.33,0,
13,45.762,13,0.1730717,1.55592,8.990034,190.93,-115.4028,-18.33,0,
13,45.862,13,0.1666117,1.498363,8.993146,191,-115.4025,-18.33,0,
13,45.962,13,0.168092,1.51383,9.005964,190.9625,-115.4024,-18.33,0,
13,46.062,13,0.1712445,1.539047,8.987421,190.9563,-115.4027,-18.33,0,
13,46.162,13,0.1660428,1.492803,8.990471,191.1025,-115.4027,-18.33,0,
13,46.262,13,0.1717025,1.546893,9.009147,190.895,-115.4026,-18.33,0,
13,46.362,13,0.1686774,1.515909,8.987028,190.91,-115.4023,-18.33,0,
13,46.462,13,0.1674358,1.504299,8.984334,191.12,-115.4021,-18.33,0,
13,46.562,13,0.1722082,1.551196,9.007673,191.025,-115.402,-18.33,0,
13,46.662,13,0.1664232,1.495768,8.987737,190.835,-115.4017,-18.33,0,
13,46.762,13,0.1691133,1.518955,8.981879,191.0788,-115.4016,-18.33,0,
13,46.862,13,0.171247,1.541654,9.002522,191.025,-115.4015,-18.33,0,
13,46.962,13,0.1666758,1.497522,8.984638,191.0513,-115.4016,-18.33,0,
13,47.062,13,0.1697612,1.525024,8.983353,191.0037,-115.4014,-18.33,0,
13,47.162,13,0.1710052,1.538534,8.996998,191.0538,-115.4015,-18.33,0,
13,47.262,13,0.1647314,1.480713,8.988653,190.9312,-115.4015,-18.33,0,
13,47.362,13,0.1726893,1.551608,8.984969,190.86,-115.4014,-18.33,0,
13,47.462,13,0.1701209,1.529639,8.99148,191.2225,-115.4012,-18.33,0,
13,47.562,13,0.1659425,1.491946,8.99074,191.1588,-115.4012,-18.33,0,
13,47.662,13,0.173707,1.560905,8.985851,191.075,-115.4015,-18.33,0,
13,47.762,13,0.1679242,1.509446,8.988854,190.905,-115.4017,-18.33,0,
13,47.862,13,0.1675259,1.507897,9.000979,191.2,-115.4017,-18.33,0,
13,47.962,13,0.1742106,1.56489,8.982749,190.9487,-115.4017,-18.33,0,
13,48.062,13,0.1657904,1.489751,8.985746,191.1525,-115.402,-18.33,0,
13,48.162,13,0.1691587,1.522972,9.003215,190.895,-115.4022,-18.33,0,
13,48.262,13,0.1718768,1.543736,8.981641,191.1188,-115.4022,-18.33,0,
13,48.362,13,0.1670659,1.501425,8.987025,191.03,-115.4022,-18.33,0,
13,48.462,13,0.1708025,1.538904,9.009844,191.1188,-115.4024,-18.33,0,
13,48.562,13,0.1691155,1.519465,8.984777,191.0175,-115.4022,-18.33,0,
13,48.662,13,0.1680725,1.51006,8.984576,191.075,-115.4022,-18.33,0,
13,48.762,13,0.172196,1.550757,9.005769,190.745,-115.4024,-18.33,0,
13,48.862,13,0.1668922,1.49937,8.984062,190.8375,-115.4023,-18.33,0,
13,48.962,13,0.1691614,1.520458,8.988214,191.0225,-115.4023,-18.33,0,
13,49.062,13,0.1724416,1.552975,9.0058,191.3775,-115.4026,-18.33,0,
13,49.162,13,0.1661521,1.493407,8.988193,190.8562,-115.4026,-18.33,0,
13,49.262,13,0.1695422,1.523826,8.987885,190.9612,-115.4026,-18.33,0,
13,49.362,13,0.1711142,1.540333,9.001781,191.1737,-115.4026,-18.33,0,
13,49.462,13,0.1651941,1.485574,8.992902,190.9275,-115.4026,-18.33,0,
13,49.562,13,0.1720408,1.545613,8.983994,190.5688,-115.4026,-18.33,0,
13,49.662,13,0.1697359,1.527613,8.999939,191.1662,-115.4025,-18.33,0,
13,49.762,13,0.1665682,1.498541,8.996561,190.9738,-115.4025,-18.33,0,
13,49.862,13,0.1734898,1.558635,8.984015,191.0262,-115.4026,-18.33,0,
13,49.962,13,0.1677499,1.509018,8.995642,190.7313,-115.4026,-18.33,0,
13,50.062,13,0.1678053,1.510291,9.000257,191.02,-115.4025,-18.33,0,
13,50.162,13,0.1733996,1.557596,8.982697,190.8325,-115.4022,-18.33,0,
13,50.262,13,0.1660628,1.492134,8.985362,190.9563,-115.402,-18.33,0,
13,50.362,13,0.1695244,1.526603,9.005209,190.705,-115.4022,-18.33,0,
13,50.462,13,0.1727152,1.550744,8.978619,191.08,-115.4021,-18.33,0,
13,50.562,13,0.1657149,1.488419,8.981808,190.855,-115.402,-18.33,0,
13,50.662,13,0.1716197,1.545308,9.004258,190.8875,-115.4021,-18.33,0,
13,50.762,13,0.1700142,1.526898,8.981006,191.0313,-115.4019,-18.33,0,
13,50.862,13,0.167086,1.501243,8.984852,191.1163,-115.4019,-18.33,0,
13,50.962,13,0.1727635,1.555979,9.006413,190.9038,-115.4022,-18.33,0,
13,51.062,13,0.1675465,1.504897,8.981963,190.7088,-115.4024,-18.33,0,
13,51.162,13,0.1689996,1.518335,8.984251,191.0625,-115.4022,-18.33,0,
13,51.262,13,0.1727519,1.555606,9.004852,191.1938,-115.4019,-18.33,0,
13,51.362,13,0.1661505,1.492865,8.985016,190.9038,-115.4019,-18.33,0,
13,51.462,13,0.1696906,1.524235,8.982436,190.8875,-115.4019,-18.33,0,
13,51.562,13,0.1720709,1.548659,9.000125,191.215,-115.4021,-18.33,0,
13,51.662,13,0.1660222,1.492716,8.991059,190.9088,-115.402,-18.33,0,
13,51.762,13,0.172345,1.548114,8.982641,190.8038,-115.402,-18.33,0,
13,51.862,13,0.1703485,1.532685,8.997351,191.1075,-115.4022,-18.33,0,
13,51.962,13,0.1667809,1.499707,8.992081,191.13,-115.4025,-18.33,0,
13,52.062,13,0.1730204,1.55454,8.984721,190.9538,-115.4027,-18.33,0,
13,52.162,13,0.1676622,1.508031,8.994459,190.9775,-115.403,-18.33,0,
13,52.262,13,0.1684141,1.516649,9.005475,191.0875,-115.4032,-18.33,0,
13,52.362,13,0.1735728,1.55997,8.987409,191.2012,-115.4035,-18.33,0,
13,52.462,13,0.1661648,1.494115,8.991768,190.9675,-115.4035,-18.33,0,
13,52.562,13,0.1694291,1.527483,9.01547,191.1188,-115.4034,-18.33,0,
13,52.662,13,0.1726731,1.551465,8.984984,191.1987,-115.4032,-18.33,0,
13,52.762,13,0.1659437,1.49178,8.989678,191.1662,-115.4033,-18.33,0,
13,52.862,13,0.1730472,1.559775,9.013583,190.96,-115.4032,-18.33,0,
13,52.962,13,0.1708957,1.535351,8.984142,191.1813,-115.4031,-18.33,0,
13,53.062,13,0.1669812,1.501003,8.989053,191.06,-115.403,-18.33,0,
13,53.162,13,0.1720079,1.550666,9.015088,191.1075,-115.4032,-18.33,0,
13,53.262,13,0.1690243,1.520832,8.997713,190.9975,-115.4035,-18.33,0,
13,53.362,13,0.1683725,1.513554,8.989323,191.1537,-115.4035,-18.33,0,
13,53.462,13,0.1739856,1.567273,9.008066,191.1712,-115.4034,-18.33,0,
13,53.562,13,0.1681341,1.512093,8.993375,191.0737,-115.4031,-18.33,0,
13,53.662,13,0.1677137,1.510999,9.009392,190.8038,-115.403,-18.33,0,
13,53.762,13,0.1777696,1.602794,9.016131,191.3512,-115.4031,-18.33,0,
13,53.862,13,0.1663567,1.496164,8.993715,190.97,-115.4031,-18.33,0,
13,53.962,13,0.1742207,1.565705,8.986904,190.8775,-115.4032,-18.33,0,
13,54.062,13,0.1711,1.540541,9.003744,191.0113,-115.4034,-18.33,0,
13,54.162,13,0.1645243,1.483798,9.018717,191.2275,-115.4035,-18.33,0,
13,54.262,13,0.1760366,1.583982,8.998026,190.8688,-115.4035,-18.33,0,
13,54.362,13,0.1688933,1.51915,8.994731,191.0125,-115.4036,-18.33,0,
13,54.462,13,0.1706787,1.537819,9.010026,190.8675,-115.4036,-18.33,0,
13,54.562,13,0.1720456,1.548354,8.999673,191.1062,-115.4035,-18.33,0,
13,54.662,13,0.1676273,1.507491,8.993115,190.9587,-115.4035,-18.33,0,
13,54.762,13,0.1709251,1.539979,9.009673,190.9238,-115.4034,-18.33,0,
13,54.862,13,0.1753692,1.575931,8.986362,191.1037,-115.4033,-18.33,0,
13,54.962,13,0.1669664,1.501558,8.993176,191.0275,-115.4034,-18.33,0,
13,55.062,13,0.1722441,1.5514,9.006983,190.6625,-115.4035,-18.33,0,
13,55.162,13,0.1724071,1.549153,8.985436,191.2125,-115.4034,-18.33,0,
13,55.262,13,0.16754,1.506991,8.994815,191.0362,-115.4034,-18.33,0,
13,55.362,13,0.1738847,1.566121,9.006663,191.0125,-115.4033,-18.33,0,
13,55.462,13,0.1687435,1.516665,8.987994,190.5913,-115.4032,-18.33,0,
13,55.562,13,0.1701575,1.529493,8.98869,190.9388,-115.4032,-18.33,0,
13,55.662,13,0.1736102,1.563175,9.003936,191.0587,-115.4033,-18.33,0,
13,55.762,13,0.1666617,1.49823,8.989644,191.0462,-115.4032,-18.33,0,
13,55.862,13,0.1714833,1.541609,8.989848,190.5887,-115.4032,-18.33,0,
13,55.962,13,0.1729488,1.557187,9.003747,191.055,-115.4033,-18.33,0,
13,56.062,13,0.1663637,1.496398,8.994738,190.8463,-115.4033,-18.33,0,
13,56.162,13,0.1735096,1.558931,8.984694,190.6475,-115.4036,-18.33,0,
13,56.262,13,0.1701858,1.532188,9.003029,191.085,-115.4036,-18.33,0,
13,56.362,13,0.1677951,1.509703,8.997298,191.2712,-115.4035,-18.33,0,
13,56.462,13,0.1738772,1.562857,8.988278,190.9063,-115.4034,-18.33,0,
13,56.562,13,0.1696991,1.526219,8.993678,190.75,-115.4033,-18.33,0,
13,56.662,13,0.1686531,1.519052,9.006964,190.7513,-115.4035,-18.33,0,
13,56.762,13,0.1740573,1.563805,8.984427,191.0587,-115.4035,-18.33,0,
13,56.862,13,0.1679059,1.509982,8.993025,190.93,-115.4035,-18.33,0,
13,56.962,13,0.169699,1.528165,9.005147,190.8825,-115.4036,-18.33,0,
13,57.062,13,0.174578,1.568404,8.983973,191.175,-115.4034,-18.33,0,
13,57.162,13,0.1674241,1.505218,8.990453,191.0925,-115.4032,-18.33,0,
13,57.262,13,0.1716768,1.546714,9.00945,190.8225,-115.4032,-18.33,0,
13,57.362,13,0.1713946,1.539618,8.982885,190.9262,-115.4031,-18.33,0,
13,57.462,13,0.167873,1.508771,8.987576,191.0125,-115.4029,-18.33,0,
13,57.562,13,0.1730962,1.559002,9.006565,190.9088,-115.4029,-18.33,0,
13,57.662,13,0.1691818,1.520166,8.985399,191.1662,-115.4028,-18.33,0,
13,57.762,13,0.1706355,1.533091,8.984597,191.095,-115.4025,-18.33,0,
13,57.862,13,0.173244,1.55923,9.000196,191.1225,-115.4025,-18.33,0,
13,57.962,13,0.1669067,1.499834,8.986059,190.9038,-115.4025,-18.33,0,
13,58.062,13,0.171964,1.544512,8.981604,190.875,-115.4025,-18.33,0,
13,58.162,13,0.1731284,1.557843,8.998193,191.07,-115.4026,-18.33,0,
13,58.262,13,0.1663048,1.494787,8.988238,191.0513,-115.4028,-18.33,0,
13,58.362,13,0.1734656,1.558372,8.983752,190.9312,-115.4027,-18.33,0,
13,58.462,13,0.1712522,1.540476,8.995363,191.4175,-115.4025,-18.33,0,
13,58.562,13,0.1673684,1.505092,8.992688,191.1263,-115.4025,-18.33,0,
13,58.662,13,0.1738445,1.560681,8.977455,191.0775,-115.4025,-18.33,0,
13,58.762,13,0.1694958,1.523836,8.990403,190.9775,-115.4025,-18.33,0,
13,58.862,13,0.1684528,1.515931,8.999146,190.925,-115.4024,-18.33,0,
13,58.962,13,0.1742686,1.564273,8.976216,190.8862,-115.4023,-18.33,0,
13,59.062,13,0.1681251,1.510645,8.985242,191.0237,-115.4023,-18.33,0,
13,59.162,13,0.1703607,1.533218,8.999834,190.9362,-115.4026,-18.33,0,
13,59.262,13,0.1736641,1.55909,8.977619,191.2137,-115.4027,-18.33,0,
13,59.362,13,0.1682648,1.511892,8.985195,190.725,-115.403,-18.33,0,
13,59.462,13,0.1721096,1.549562,9.003342,190.9812,-115.4032,-18.33,0,
13,59.562,13,0.1709214,1.535374,8.982925,191.2287,-115.4033,-18.33,0,
13,59.662,13,0.1678368,1.508849,8.989976,191.0225,-115.4036,-18.33,0,
13,59.762,13,0.1741218,1.568569,9.008463,190.97,-115.4038,-18.33,0,
13,59.862,13,0.16846,1.51372,8.985635,190.915,-115.4035,-18.33,0,
13,59.962,13,0.1703275,1.530805,8.987421,191.0113,-115.4035,-18.33,0,
13,60.062,13,0.1746858,1.573483,9.007503,190.9925,-115.4035,-18.33,0,
13,60.162,13,0.1670257,1.501237,8.988059,190.8187,-115.4035,-18.33,0,
13,60.262,13,0.1720196,1.545912,8.986836,191.0188,-115.4036,-18.33,0,
13,60.362,13,0.1739753,1.566342,9.00324,191.0213,-115.4036,-18.33,0,
13,60.462,13,0.1665208,1.497561,8.993236,190.9512,-115.4035,-18.33,0,
13,60.562,13,0.1737131,1.560376,8.982489,190.765,-115.4035,-18.33,0,
13,60.662,13,0.1721007,1.548471,8.997468,191.2275,-115.4036,-18.33,0,
13,60.762,13,0.1672744,1.505394,8.999546,190.7388,-115.4038,-18.33,0,
13,60.862,13,0.174251,1.565497,8.984152,190.8975,-115.4038,-18.33,0,
13,60.962,13,0.1702058,1.53226,9.002394,190.7475,-115.4038,-18.33,0,
13,61.062,13,0.1682685,1.514814,9.002366,190.9325,-115.4036,-18.33,0,
13,61.162,13,0.1749129,1.571177,8.982625,190.8862,-115.4036,-18.33,0,
13,61.262,13,0.1696277,1.52555,8.993521,190.99,-115.4037,-18.33,0,
13,61.362,13,0.1695399,1.527359,9.008846,190.8412,-115.4039,-18.33,0,
13,61.462,13,0.1739901,1.562945,8.98295,191.125,-115.4039,-18.33,0,
13,61.562,13,0.1687611,1.517299,8.990808,190.9612,-115.4039,-18.33,0,
13,61.662,13,0.171385,1.544321,9.010825,190.7762,-115.4041,-18.33,0,
13,61.762,13,0.1710649,1.537089,8.985412,190.8,-115.4043,-18.33,0,
13,61.862,13,0.1684215,1.514366,8.991524,191.0075,-115.4046,-18.33,0,
13,61.962,13,0.1732842,1.562321,9.015946,191.01,-115.4047,-18.33,0,
13,62.062,13,0.1679977,1.510797,8.992963,190.85,-115.4047,-18.33,0,
13,62.162,13,0.170035,1.529165,8.993236,191.0625,-115.4046,-18.33,0,
13,62.262,13,0.173931,1.568011,9.015128,191.2263,-115.4046,-18.33,0,
13,62.362,13,0.1670377,1.502676,8.996025,190.8813,-115.4047,-18.33,0,
13,62.462,13,0.1721898,1.548461,8.992756,191.0412,-115.4046,-18.33,0,
13,62.562,13,0.1735563,1.563731,9.009933,191.2025,-115.4047,-18.33,0,
13,62.662,13,0.1663182,1.497236,9.002236,191.0037,-115.4048,-18.33,0,
13,62.762,13,0.1735736,1.561009,8.993357,190.945,-115.4048,-18.33,0,
13,62.862,13,0.1719021,1.548588,9.008543,191.1525,-115.405,-18.33,0,
13,62.962,13,0.1669797,1.503698,9.005277,191.1787,-115.405,-18.33,0,
13,63.062,13,0.1743508,1.56778,8.992103,190.9525,-115.4048,-18.33,0,
13,63.162,13,0.1716693,1.54751,9.014479,191.1925,-115.405,-18.33,0,
13,63.262,13,0.1683742,1.516831,9.008692,191.0813,-115.405,-18.33,0,
13,63.362,13,0.1736664,1.561467,8.991189,191.1862,-115.4048,-18.33,0,
13,63.462,13,0.1704997,1.533724,8.995468,191.0538,-115.405,-18.33,0,
13,63.562,13,0.1700419,1.534059,9.021649,191,-115.4051,-18.33,0,
13,63.662,13,0.1733138,1.558249,8.990913,191.0825,-115.4051,-18.33,0,
13,63.762,13,0.1702017,1.532266,9.002648,191.1525,-115.4051,-18.33,0,
13,63.862,13,0.1723596,1.554878,9.021126,190.9275,-115.4051,-18.33,0,
13,63.962,13,0.171021,1.537826,8.992028,191.1425,-115.4048,-18.33,0,
13,64.062,13,0.1691105,1.521514,8.997159,191.0062,-115.4046,-18.33,0,
13,64.162,13,0.1746651,1.574769,9.015934,190.9012,-115.4048,-18.33,0,
13,64.262,13,0.1693698,1.523248,8.993623,191.015,-115.4048,-18.33,0,
13,64.362,13,0.1707972,1.535832,8.992137,191.2625,-115.4046,-18.33,0,
13,64.462,13,0.1746325,1.57446,9.01585,191.1425,-115.4046,-18.33,0,
13,64.562,13,0.1677062,1.508885,8.99719,190.8262,-115.4045,-18.33,0,
13,64.662,13,0.1720416,1.546945,8.991691,190.8338,-115.4044,-18.33,0,
13,64.762,13,0.1746825,1.573645,9.008599,191.3675,-115.4044,-18.33,0,
13,64.862,13,0.1667881,1.500948,8.999131,190.7487,-115.4043,-18.33,0,
13,64.962,13,0.1728671,1.553777,8.988278,191.0875,-115.4043,-18.33,0,
13,65.062,13,0.1733658,1.561591,9.00749,191.1037,-115.4044,-18.33,0,
13,65.162,13,0.1671495,1.50501,9.003977,191.1825,-115.4046,-18.33,0,
13,65.262,13,0.1737785,1.562643,8.992152,190.7612,-115.4046,-18.33,0,
13,65.362,13,0.1720029,1.548195,9.000982,190.985,-115.4046,-18.33,0,
13,65.462,13,0.168984,1.523086,9.013193,190.975,-115.4045,-18.33,0,
13,65.562,13,0.1749211,1.572275,8.98848,191.185,-115.4045,-18.33,0,
13,65.662,13,0.1692807,1.522758,8.995459,190.915,-115.4046,-18.33,0,
13,65.762,13,0.1709884,1.541918,9.017673,191.1,-115.4047,-18.33,0,
13,65.862,13,0.1744215,1.567637,8.987635,190.985,-115.4046,-18.33,0,
13,65.962,13,0.1680071,1.511557,8.996985,191.0025,-115.4046,-18.33,0,
13,66.062,13,0.1729178,1.558411,9.012438,190.5688,-115.4046,-18.33,0,
13,66.162,13,0.1721524,1.547929,8.991616,190.9788,-115.405,-18.33,0,
13,66.262,13,0.1692834,1.522686,8.994895,190.9525,-115.4051,-18.33,0,
13,66.362,13,0.174929,1.577263,9.016587,191.0287,-115.4054,-18.33,0,
13,66.462,13,0.1695564,1.525615,8.997688,190.7787,-115.4054,-18.33,0,
13,66.562,13,0.1713334,1.541268,8.995725,191.1275,-115.4054,-18.33,0,
13,66.662,13,0.1743821,1.572411,9.017042,190.89,-115.4054,-18.33,0,
13,66.762,13,0.1681974,1.51373,8.999722,190.5887,-115.4054,-18.33,0,
13,66.862,13,0.1717404,1.5446,8.993806,190.9563,-115.4051,-18.33,0,
13,66.962,13,0.1752667,1.579328,9.010999,191.2213,-115.4049,-18.33,0,
13,67.062,13,0.1670071,1.503533,9.00281,190.8562,-115.4047,-18.33,0,
13,67.162,13,0.1731268,1.556999,8.993402,190.8887,-115.4049,-18.33,0,
13,67.262,13,0.1741098,1.567923,9.005366,191.105,-115.405,-18.33,0,
13,67.362,13,0.1672298,1.506293,9.007326,190.79,-115.4052,-18.33,0,
13,67.462,13,0.1751974,1.576003,8.995583,190.8363,-115.4052,-18.33,0,
13,67.562,13,0.1720861,1.549169,9.002289,190.9162,-115.4052,-18.33,0,
13,67.662,13,0.1693442,1.526463,9.013965,191.1387,-115.4052,-18.33,0,
13,67.762,13,0.1756609,1.579812,8.993533,191.0313,-115.405,-18.33,0,
13,67.862,13,0.1700807,1.530652,8.999564,191.0088,-115.4052,-18.33,0,
13,67.962,13,0.1705943,1.537995,9.015512,191.0037,-115.4053,-18.33,0,
13,68.062,13,0.1740644,1.565478,8.993672,191.0412,-115.4052,-18.33,0,
13,68.162,13,0.1691722,1.522524,8.999846,190.9962,-115.4052,-18.33,0,
13,68.262,13,0.1735836,1.564922,9.015383,190.9038,-115.4053,-18.33,0,
13,68.362,13,0.1720999,1.548013,8.994849,191.1437,-115.4052,-18.33,0,
13,68.462,13,0.1689936,1.520475,8.997232,191.095,-115.4052,-18.33,0,
13,68.562,13,0.1748641,1.577292,9.020101,191.0612,-115.4051,-18.33,0,
13,68.662,13,0.1692383,1.522637,8.997001,190.8525,-115.405,-18.33,0,
13,68.762,13,0.1722868,1.549487,8.99365,191.185,-115.405,-18.33,0,
13,68.862,13,0.1748258,1.576055,9.015001,191.2175,-115.4051,-18.33,0,
13,68.962,13,0.1676523,1.509008,9.000818,190.935,-115.4054,-18.33,0,
13,69.062,13,0.1742391,1.568485,9.001911,191.1787,-115.4055,-18.33,0,
13,69.162,13,0.1759046,1.585021,9.010686,191.2175,-115.4054,-18.33,0,
13,69.262,13,0.1674107,1.507748,9.00628,191.1563,-115.4055,-18.33,0,
13,69.362,13,0.1746418,1.571414,8.997924,191.0262,-115.4055,-18.33,0,
13,69.462,13,0.1743253,1.570255,9.007611,191.22,-115.4054,-18.33,0,
13,69.562,13,0.1682538,1.516045,9.010466,191.1188,-115.4053,-18.33,0,
13,69.662,13,0.1752547,1.576318,8.99444,190.93,-115.4051,-18.33,0,
13,69.762,13,0.1719818,1.549984,9.012487,190.8662,-115.4048,-18.33,0,
13,69.862,13,0.1665416,1.502046,9.019039,191.23,-115.4046,-18.33,0,
13,69.962,13,0.1760281,1.582822,8.99187,191.0662,-115.4046,-18.33,0,
13,70.062,13,0.1701945,1.531233,8.996964,191.0525,-115.4048,-18.33,0,
13,70.162,13,0.1723594,1.553852,9.015184,190.9325,-115.4046,-18.33,0,
13,70.262,13,0.1755274,1.578234,8.991381,191.105,-115.4046,-18.33,0,
13,70.362,13,0.1700923,1.529636,8.992972,191.1675,-115.4043,-18.33,0,
13,70.462,13,0.1720365,1.55116,9.016457,190.7462,-115.4042,-18.33,0,
13,70.562,13,0.1712162,1.540606,8.998013,190.9225,-115.4042,-18.33,0,
13,70.662,13,0.167836,1.510421,8.999382,191.3137,-115.4042,-18.33,0,
13,70.762,13,0.1742634,1.572654,9.024581,190.7663,-115.4043,-18.33,0,
13,70.862,13,0.1721817,1.548409,8.992877,190.87,-115.4042,-18.33,0,
13,70.962,13,0.1717549,1.543915,8.989059,191.1012,-115.4042,-18.33,0,
13,71.062,13,0.175812,1.585108,9.01593,190.9637,-115.4043,-18.33,0,
13,71.162,13,0.1667832,1.501711,9.00397,190.605,-115.4045,-18.33,0,
13,71.262,13,0.1707651,1.537894,9.005905,190.975,-115.4048,-18.33,0,
13,71.362,13,0.1797056,1.620525,9.017668,191.095,-115.405,-18.33,0,
13,71.462,13,0.1693409,1.523634,8.99744,190.89,-115.405,-18.33,0,
13,71.562,13,0.174828,1.571317,8.987783,190.7237,-115.4047,-18.33,0,
13,71.662,13,0.1730694,1.560792,9.018296,191.1575,-115.4048,-18.33,0,
13,71.762,13,0.1695732,1.527424,9.007463,190.9262,-115.4048,-18.33,0,
13,71.862,13,0.17566,1.578636,8.986886,190.94,-115.4047,-18.33,0,
13,71.962,13,0.1728697,1.555521,8.998227,190.75,-115.4045,-18.33,0,
